gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,regulation
gene-LOC142987478,326.919450599644,3.268430911522578,1.128467420861292,3.995655708682341,6.4515436752449e-05,0.012112123864633,up
gene-P5CDh1,203.52005865027704,3.403136365904657,1.1804328670716848,3.9873000183133622,6.682949403753651e-05,0.012112123864633,up
gene-LOC142982861,25.456225150709944,-3.568208610773069,1.1418459146868023,-4.008412356668979,6.112831646248573e-05,0.012112123864633,down
gene-LOC142986485,82.55239741600255,3.7876969636545463,1.3064277322879112,4.0188179222325005,5.84908476893529e-05,0.012112123864633,up
gene-LOC142982120,6683.241272309296,5.2721769082749,1.939543732025083,4.018132995879649,5.866108663849218e-05,0.012112123864633,up
gene-Atg3,375.2264578273783,-1.01476882564071,0.3044854878755941,-3.963073770433739,7.399090565765898e-05,0.0131340583988313,down
gene-LOC142981803,50.60597886190889,3.683259954691127,1.308045310618114,3.952165895793263,7.744701751742431e-05,0.0135020577146895,up
gene-LOC142978182,2330.2612210055327,-1.3852818688215975,0.4401567570761219,-3.947394147407578,7.900643048032219e-05,0.0135322768557786,down
gene-Scp1,28.30324780564125,5.402353889603364,1.9636872974331043,3.9373885134209865,8.237318159712526e-05,0.0138656788264264,up
gene-Prpk,52.855097562395166,2.202627849416191,0.7477299537067676,3.926247573794504,8.628134957834528e-05,0.0138994547548855,up
gene-LOC142974982,561.2133204479534,-2.626417299833691,0.9061594479418786,-3.926508454463285,8.618786421265723e-05,0.0138994547548855,down
gene-LOC142987152,176.63680056390376,3.831980807619062,1.39295528930887,3.924680567743796,8.684489808952337e-05,0.0138994547548855,up
gene-MESR6,121.30437204293192,1.392115539448958,0.4537357258506744,3.892368130327112,9.927046035569047e-05,0.0156318952331065,up
gene-RpL18A,10392.183526736282,1.2057415926071593,0.3845279099381881,3.8864770660976737,0.0001017095306672,0.0156975594239821,up
gene-LOC142979623,330.8831165492607,-1.7356925418165847,0.5852441839111246,-3.879872932634073,0.0001045110480957,0.0156975594239821,down
gene-LOC142983791,738.4079977062216,-2.758055948431092,0.9771223494096472,-3.882431475624938,0.0001034171642782,0.0156975594239821,down
gene-LOC142977821,484.9976210855879,-1.5962059961883397,0.532993074590781,-3.8728138216556895,0.000107586012051,0.0158996079175172,down
gene-LOC142982385,633.4253735436383,3.3284842542440045,1.244930504225137,3.869378008458869,0.0001091133596715,0.0158996079175172,up
gene-LOC142982843,236.04151525550895,3.15951953849519,1.1694359814225106,3.864606970650185,0.0001112682192371,0.0159751709472461,up
gene-LOC142973753,230.52170361570643,3.325836708656983,1.238641705393664,3.860637192069911,0.0001130917210305,0.0160016590205954,up
gene-LOC142981396,424.9605051373713,-1.558410210092286,0.5276565119540678,-3.83841600118166,0.00012383056112,0.0167910801140923,down
gene-LOC142981347,73.00420426652572,-1.870977487690557,0.6489862339011003,-3.840688253784086,0.0001226898426643,0.0167910801140923,down
gene-LOC142977906,21.788416207361465,-3.486640517997821,1.2126479823068543,-3.83977905470404,0.0001231450856088,0.0167910801140923,down
gene-LOC142972778,8374.906104114927,-1.1124092641425487,0.3617088984810628,-3.79812407288928,0.00014579534289,0.0192285768730239,down
gene-mRpL27,386.6188394239775,1.6573654949523178,0.5799608249259298,3.800598153367901,0.0001443472264254,0.0192285768730239,up
gene-LOC142984753,789.8869660875284,1.801098853515701,0.6409768025747613,3.794879507242271,0.0001477151762241,0.0192285768730239,up
gene-LOC142987507,929.3586994054646,-1.6580869339426287,0.5794056056497662,-3.7914055474517,0.000149797117232,0.0192430165202151,down
gene-LOC142984948,45.46387576557181,3.5311111089498866,1.3977493686538471,3.775726464108165,0.0001595419970878,0.0202286820463472,up
gene-LOC142975219,560.6833570714249,1.3425117595367404,0.4598184174996603,3.7646526076541305,0.0001667807861263,0.0208753950634771,up
gene-LOC142973763,196.4152681391507,1.786491405580046,0.6475556900997019,3.750238353582099,0.0001766665606122,0.0217282760783025,up
gene-LOC142974567,6369.120264089462,3.293383851520168,1.3190671061008847,3.7482877812626016,0.0001780458963703,0.0217282760783025,up
gene-LOC142982198,2565.6125387701977,1.687183604991276,0.6115790636633631,3.739281519996171,0.0001845469625574,0.0219706325081041,up
gene-LOC142985541,3339.952841194034,1.8183046898724744,0.6642951541258311,3.741137066763876,0.0001831895743512,0.0219706325081041,up
