"gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","regulation"
"gene-LOC142978692",172.296390226228,-0.877855668414775,0.337072139564246,0.00558818637482005,0.0170896063930308,"down"
"gene-kdn",6895.94563779683,1.71816331865674,0.794796276932046,0.00560822024119395,0.0171458363321084,"up"
"gene-LOC142982875",744.352179816502,1.5590438628746,0.686201955764956,0.00561081939190339,0.0171487462917541,"up"
"gene-LOC142975257",297.208455705276,-0.902576912171857,0.348448770725029,0.00561777542480067,0.0171649668835266,"down"
"gene-LOC142973125",135.033731216745,-1.06245758483532,0.421273622467051,0.00562891945644962,0.0171939705227818,"down"
"gene-LOC142974743",251.116779482005,2.47704617883239,1.46612350609171,0.00566090591244253,0.0172815338851984,"up"
"gene-Mccc2",815.8724419914,2.41944124887102,1.38323209263067,0.00566004105828885,0.0172815338851984,"up"
"gene-RNaseX25",374.654816453166,-1.66717864217461,0.761808124844469,0.00571119987622461,0.0174299591649071,"down"
"gene-da",17.9436021807678,-2.84048284386266,1.95629642821176,0.00571313898648198,0.0174307669546534,"down"
"gene-LOC142980123",21.0287733778976,-3.52395391392695,3.33499780153699,0.00571905260178051,0.0174436969189965,"down"
"gene-Gmer",1018.62519222863,1.14845472551217,0.466341884710543,0.00573443297403297,0.0174803652297755,"up"
"gene-flfl",288.20759127928,-1.00919910333431,0.396695334528588,0.00573394718396174,0.0174803652297755,"down"
"gene-Pdp1",182.01926794044,-1.25192912317587,0.517705965228437,0.00576905237694709,0.0175807480222539,"down"
"gene-TTLL5",21.1753853905425,-2.35802924452433,1.26563989328878,0.00577415338696655,0.0175911433299156,"down"
"gene-LOC142978691",186.310861503794,-1.08710124080564,0.434380916588172,0.00577781911629467,0.0175971612055669,"down"
"gene-Med",208.422225971468,-1.1893607645876,0.484648592432893,0.00578415231074827,0.017611297325209,"down"
"gene-LOC142982098",47.2580871999779,-2.13006084153293,1.11132984721269,0.00578798030155851,0.0176177996898316,"down"
