"gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","regulation"
"gene-LOC142981576",66.4499196992,2.53570909599464,0.718838024464686,1.90977994665258e-05,0.00465986306983229,"up"
"gene-bent",1202.00112287168,3.76751809124402,1.09359523545588,1.99877710900313e-05,0.0047069378834793,"up"
"gene-swi2",94.1359982128984,2.66113492466529,0.762393263968719,2.0279997186071e-05,0.0047069378834793,"up"
"gene-LOC142982120",6845.04465812799,5.62277241027726,1.72769759751919,2.2216821069626e-05,0.00503369688806097,"up"
"gene-LOC142978904",580.35236208006,-1.85245135549715,0.525189247233552,2.39776791688729e-05,0.00530631616211615,"down"
"gene-LOC142983979",18.0857001737631,-0.267574454116461,0.563246537863361,2.52540381155419e-05,0.00546175969789765,"down"
"gene-LOC142987562",5747.03367892917,4.77479659211538,1.46402679978817,2.8139694891841e-05,0.00595060747979464,"up"
"gene-MESR6",123.76547859612,1.51458005652445,0.429043273032688,2.95754483467148e-05,0.00611826014059431,"up"
"gene-LOC142981901",20.9100525747172,8.94017868186532,3.4838229631858,3.46070928104546e-05,0.00693412147233962,"up"
"gene-A1",30976.9584987755,3.35041119704864,1.01023648077535,3.49766530761141e-05,0.00693412147233962,"up"
"gene-LOC142982198",2545.00996863225,1.83184944478155,0.537057602483596,3.60140338538527e-05,0.00699407237047474,"up"
"gene-LOC142986485",87.3379988550029,3.91874024081548,1.21567423497798,3.89668814526883e-05,0.00741617687807563,"up"
"gene-LOC142987496",17.6604211573688,-4.04063169694186,1.14199794650164,4.60246598824644e-05,0.00854574705901375,"down"
"gene-GSTd2",327.6050768661,3.85745777087142,1.22093471530024,4.75961111945911e-05,0.00854574705901375,"up"
"gene-Dredd",1345.27007045219,-1.24566439630349,0.359288528747857,4.67890996079142e-05,0.00854574705901375,"down"
"gene-LOC142986440",628.895282792512,3.02653522678864,0.95322667703553,5.5165399375979e-05,0.00969270857071055,"up"
"gene-LOC142987152",191.913757066154,3.97111015890746,1.29317827909741,6.2115554198085e-05,0.010082196149924,"up"
"gene-LOC142981803",52.0949714551119,3.77269498328264,1.2155897501643,6.07980256467843e-05,0.010082196149924,"up"
"gene-P5CDh1",209.388243788259,3.43282991184548,1.10908148709565,6.25104637290369e-05,0.010082196149924,"up"
"gene-Zasp66",818.207443356088,2.84886825902813,0.901887713100616,6.11855352575957e-05,0.010082196149924,"up"
"gene-Scp1",30.7006262099436,5.49062856871402,1.81672675116977,6.77059911684451e-05,0.0105562373847325,"up"
"gene-Achl",28.0112355081289,4.97207647983275,1.6514591846776,6.79943145108838e-05,0.0105562373847325,"up"
"gene-LOC142982861",25.6227775414909,-3.52015484861225,1.1071594284865,7.21054466170252e-05,0.0105562373847325,"down"
"gene-LOC142987478",333.802019697431,3.26226574495967,1.06612637559765,7.11652069068767e-05,0.0105562373847325,"up"
"gene-mRpL27",392.267800747569,1.76361867163817,0.545498313070857,6.90685832089126e-05,0.0105562373847325,"up"
"gene-LOC142977821",503.281854439124,-1.66266422191478,0.512758743436156,7.00962922805008e-05,0.0105562373847325,"down"
"gene-Agpat1",230.964854593002,-1.84650741580803,0.58184335416959,7.73408511095163e-05,0.0106663121617124,"down"
"gene-LOC142978182",2367.38361509282,-1.39027957621176,0.424277780037887,7.73138128939106e-05,0.0106663121617124,"down"
"gene-RpL5",28671.6444048099,1.0742588803086,0.309473239831109,7.71856299103698e-05,0.0106663121617124,"up"
"gene-Nacalpha",5727.95131482673,0.936071685869302,0.270314627408204,7.60100539698465e-05,0.0106663121617124,"up"
"gene-qin",272.512496748105,-1.09034684108121,0.32256421319955,7.85624563572866e-05,0.0106800047813706,"down"
"gene-LOC142982385",675.609686443754,3.47984643373257,1.15674918648823,8.06500709832262e-05,0.0107974771132463,"up"
"gene-LOC142982843",244.766776038322,3.28328055033713,1.09263144115021,8.16959176285975e-05,0.0107974771132463,"up"
"gene-Mlc2",15232.6745521863,2.9371191368094,0.971349521538785,8.86197567992972e-05,0.0112170006835532,"up"
"gene-LOC142979623",335.779777623949,-1.7408866291796,0.552707014285069,8.87859329286572e-05,0.0112170006835532,"down"
"gene-LOC142987507",942.644217992768,-1.70634235018565,0.540331010449261,8.95851252574654e-05,0.0112170006835532,"down"
"gene-Atg3",386.318902597559,-1.11917284139356,0.33474345461545,8.65983915365921e-05,0.0112170006835532,"down"
"gene-LOC142973753",238.503605858947,3.3869081776469,1.14877022575201,9.56584282611305e-05,0.0116703282478579,"up"
"gene-MetRS",306.758321529647,1.3253268400292,0.411285677114683,0.00010347630798455,0.0124643107187465,"up"
"gene-LOC142977906",21.8639175397566,-3.50286891976843,1.1432357247527,0.000108440447420725,0.0126836280721859,"down"
"gene-Prm",4563.91071217702,2.57410373026293,0.849791473463969,0.000107828535186541,0.0126836280721859,"up"
"gene-LOC142974561",808.993224743538,-1.27783207025027,0.397730654984316,0.000109295660142838,0.0126836280721859,"down"
"gene-LOC142974567",6468.74650078456,3.42913180044381,1.19109311725956,0.000112263729802533,0.0128711042506133,"up"
"gene-LOC142974982",576.797507696434,-2.57379071228047,0.888447171783001,0.00013235568007315,0.0149940077568583,"down"
"gene-TpnT",13850.5379461418,3.03765049227475,1.05740322144789,0.000135556976621264,0.0151760022297406,"up"
"gene-Swim",2859.65416371999,-1.97711380277958,0.674325246797442,0.00015046169853106,0.0166487618979252,"down"
"gene-Mhc",10575.9850436433,3.06068587836509,1.06602171980608,0.000152598471491382,0.0166911155714021,"up"
"gene-LOC142982170",525.21662250172,4.243418539177,1.59212113247904,0.000157041712787176,0.0168389789231586,"up"
"gene-RpL4",21769.1839741587,1.00667359489959,0.313051373595079,0.000157489399344379,0.0168389789231586,"up"
"gene-Mlc1",8155.24647804599,2.736682385919,0.966502809774094,0.000164902708643539,0.0174357130605768,"up"
"gene-LOC142975113",218.390468295777,2.06551128201661,0.711761044063991,0.000167479564180058,0.0174441024603516,"up"
"gene-RpS2",22123.291165781,1.02367337765788,0.320298214803637,0.000168648321390536,0.0174441024603516,"up"
"gene-LOC142987700",15.1762266652455,3.82142284364949,1.36591623223985,0.000170631213787729,0.0174594261333767,"up"
"gene-LOC142984948",45.5228817918436,3.48348012233253,1.28617206901594,0.000184099259088091,0.0176510712274235,"up"
"gene-Tm2",12228.8675791304,2.82414531242198,1.01584722660974,0.000180408003067604,0.0176510712274235,"up"
"gene-Mp20",8778.48012133249,2.51570927797162,0.890759677168989,0.00018548834833358,0.0176510712274235,"up"
"gene-LOC142973055",810.043971012951,1.95177771564727,0.674741896259305,0.000183066628230889,0.0176510712274235,"up"
"gene-RpL18A",11032.697721951,1.31236390222416,0.428696954755371,0.000178233138241479,0.0176510712274235,"up"
"gene-LOC142977695",5854.05469838649,-1.29808229418584,0.426758193967365,0.000183209568410412,0.0176510712274235,"down"
"gene-Hs6st",107.829741480853,-1.20979354370102,0.391891181021681,0.000178277721753689,0.0176510712274235,"down"
"gene-LOC142975666",200.131254120587,2.95864259321365,1.07430222983717,0.000187496740553137,0.0176655344861747,"up"
"gene-LOC142973763",199.583712356342,1.79152158402943,0.616614298836939,0.00019130790158498,0.017847901877281,"up"
"gene-bic",2664.53971822443,0.873663269533597,0.271031059254201,0.000202378385268327,0.0186974049923631,"up"
"gene-LOC142982780",175.155511435698,-0.363354500186219,0.712952219658832,0.00020436351747185,0.0186992618486743,"down"
"gene-LOC142985541",3550.9030606064,1.94819127367588,0.676749726689659,0.000207525957376372,0.0188077810513672,"up"
"gene-LOC142987554",1067.76498777152,4.83833822150107,1.93751203317529,0.000219547910694235,0.0193223080589642,"up"
"gene-LOC142981750",328.207936909732,4.21813362887185,1.66278620066987,0.00022335580984511,0.0193223080589642,"up"
