gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,regulation
gene-LOC142977276,88.199566031948,-2.469129469906894,0.5615705954971306,-4.850755395803195,1.229921498223215e-06,1.1925806745978291e-05,down
gene-LOC142972572,9516.179185445491,3.3155906719372683,0.7778157459540392,4.849956601319678,1.23488490107525e-06,1.1954787776558748e-05,up
gene-LOC142980776,186.49062896039257,6.591407496400633,1.6653366899931772,4.846924338193131,1.2539022103874224e-06,1.2127129808020216e-05,up
gene-LOC142980635,40.6262401771525,-4.219741332078866,0.9990234064065306,-4.846414292453005,1.2571285971195656e-06,1.2146563918538608e-05,down
gene-DNApol-gamma35,103.483387190791,1.8645131472952317,0.4126974012665521,4.841675493659382,1.2874889764388465e-06,1.2427879568506894e-05,up
gene-polybromo,144.54241045017127,-2.282526231196881,0.5171278279250869,-4.838551258585444,1.3078896732220149e-06,1.2600431301572324e-05,down
gene-Urod,636.7970622583398,2.4528553547708145,0.5599045185017708,4.838710140164176,1.3068447435701884e-06,1.2600431301572324e-05,up
gene-LOC142975131,278.5296226784852,4.919285171345118,1.2075937502363143,4.837465249747699,1.3150536678339212e-06,1.2657233036307008e-05,up
gene-LOC142982437,496.0498786911893,-2.203746536924072,0.497756631309548,-4.837103489786139,1.3174484323760242e-06,1.2668066284725528e-05,down
gene-LOC142978428,250.97433471587263,3.483506105768724,0.8258775412958014,4.836519883489674,1.3213206106250783e-06,1.2693071236428208e-05,up
gene-Sf3b6,861.118235814528,1.913349229407024,0.4255203593915627,4.835874257519062,1.325617037019274e-06,1.2704930324833117e-05,up
gene-LOC142975423,1092.8906753520907,-2.258957997466248,0.5120353364430607,-4.835760739383731,1.32637385016292e-06,1.2704930324833117e-05,down
gene-LOC142974112,146.863467196954,5.992384914117688,1.4975074935182022,4.836048479582469,1.3244563251612622e-06,1.2704930324833117e-05,up
gene-Psat1,9601.144245571428,3.122293978778426,0.7311920252782166,4.834466181749123,1.3350339713951688e-06,1.2775622309199598e-05,up
gene-Gug,241.21267376447847,-2.370956362263627,0.5402268294467869,-4.832986265286146,1.3450006988070397e-06,1.2858670473939715e-05,down
gene-LOC142984179,316.9455292535467,4.31357218190144,1.0478145382180508,4.8301755230215,1.3641274547923577e-06,1.302904892467227e-05,up
gene-l(1)G0320,5430.676986496176,2.924899624683862,0.68162529674969,4.829984609682733,1.3654360403644136e-06,1.302907946355374e-05,up
gene-Pde11,178.5388350012511,-2.228662167725558,0.5050715238747211,-4.829533836181239,1.3685305889385065e-06,1.304613544240232e-05,down
gene-LOC142979807,750.8866240632855,2.493948063813101,0.5725123938694686,4.824690392168871,1.402209146561536e-06,1.3354436538006384e-05,up
gene-LOC142985757,75.67087916607711,2.1089052751473747,0.4758419307694443,4.82122273966955,1.4268093125904414e-06,1.3575770971368156e-05,up
gene-LOC142982836,6845.885108756629,3.302456507844783,0.7813855739092092,4.815579390150082,1.467733941309116e-06,1.3940973487167976e-05,up
gene-LOC142973152,624.0473803782014,-5.782096798804882,1.4379901400394948,-4.815545173197549,1.4679854859246111e-06,1.3940973487167976e-05,down
gene-DNApol-epsilon255,37.81986049939589,-2.873570794848173,0.66628817410444,-4.814439032867769,1.4761396003363498e-06,1.3997952715221672e-05,down
gene-LOC142983850,234.220338415304,4.560457465437509,1.1204592189721825,4.814351012933698,1.4767903225256407e-06,1.3997952715221672e-05,up
gene-ari-1,1337.590702757988,-2.1669416999342705,0.4915372103975619,-4.812534248615368,1.4902832323065502e-06,1.409906819113903e-05,down
gene-LOC142981829,488.2724006687281,-2.526127533798735,0.5817939411005978,-4.812579171179582,1.4899481727233002e-06,1.409906819113903e-05,down
gene-LOC142978438,586.998762466373,-2.4986412979689328,0.575752542624389,-4.812000294974281,1.494271332847752e-06,1.4123411148819516e-05,down
gene-LOC142974222,187.5647608385981,-4.299354853020509,1.042966283613972,-4.80837337956828,1.5216336059646816e-06,1.4368424807127236e-05,down
gene-LOC142979518,3450.95176457189,2.9166673170229824,0.6835258764222606,4.807811251396721,1.5259173107859123e-06,1.4395255840221352e-05,up
gene-LOC142980905,2377.95833252504,2.812857105579981,0.6568331789475789,4.806770883228306,1.5338760544648337e-06,1.4456673181882436e-05,up
gene-Rpa3,477.074154511761,1.914139975575892,0.4287723868362459,4.805549213341108,1.5432726933278694e-06,1.4531513917080627e-05,up
gene-LOC142983192,977.7633943093498,2.0731155707833744,0.4684518468633697,4.803289224002227,1.5608017868301654e-06,1.468271690325342e-05,up
gene-LOC142984164,155.84689507508534,2.0810493260162235,0.4710925883366859,4.800136985111024,1.5855713826854452e-06,1.490168358811999e-05,up
gene-mbl,797.109593891695,-2.157333783609895,0.4911611721747045,-4.797230817045857,1.6087418559277171e-06,1.5091026751893373e-05,down
gene-KdelR,2213.121127400396,2.2670227720424774,0.5179713741836919,4.797378019484096,1.6075604468310731e-06,1.5091026751893373e-05,up
gene-LOC142974447,45.25549953315087,-3.845972165448112,0.9218420735340918,-4.795431726386139,1.62324849899596e-06,1.5212810580731152e-05,down
gene-LOC142973548,624.5965030761035,1.815601024053676,0.4056810040457402,4.792117384342765,1.6503029393992842e-06,1.545185144291206e-05,up
gene-LOC142976622,511.1987005683545,-2.201218188172006,0.5027015635635789,-4.789552088565464,1.671540052588925e-06,1.562200930793026e-05,down
gene-140up,203.2753407738753,2.3651984599467544,0.5444367756063354,4.789544093834934,1.671606646715712e-06,1.562200930793026e-05,up
gene-cyp33,150.69939464939648,2.1513695406408666,0.4900407832707584,4.788198924691596,1.6828479574960994e-06,1.571235309987705e-05,up
gene-LOC142982738,62.85173728787809,-2.8161664886687228,0.6593260132257063,-4.787299589481135,1.6904040109660691e-06,1.57681518069648e-05,down
gene-LOC142982112,68.62239756678187,-3.1059202294784143,0.7355102367660882,-4.7864037640034125,1.6979629873811794e-06,1.5823873554669983e-05,down
gene-Ppib,19469.5847305876,1.3308692066575405,0.2905311116388705,4.785502880632713,1.7055973989871215e-06,1.5880193693367965e-05,up
gene-LOC142982430,5171.624818814481,-1.7679983286231689,0.3944806244582467,-4.784020462864208,1.718231801665306e-06,1.5982918557708683e-05,down
gene-LOC142984746,196.970249602168,-1.8559816364236568,0.4170167239954812,-4.783422327616643,1.7233550360419657e-06,1.5985879753471058e-05,down
gene-LOC142972810,34857.961304964025,-2.1030172198482853,0.4809289944047998,-4.783608006434578,1.7217630637591257e-06,1.5985879753471058e-05,down
gene-LOC142980066,234.00958934187028,2.7089822705861795,0.6339342715424069,4.783681194655837,1.721135951306839e-06,1.5985879753471058e-05,up
gene-Regnase-1,348.0191206608481,-4.151750758660789,1.0139113080820703,-4.782996295603856,1.72701309593609e-06,1.6004937521391006e-05,down
gene-LOC142977458,277.53946535044844,1.5630556385614771,0.344892285371068,4.7819440961446125,1.7360796505287335e-06,1.6074036170619006e-05,up
gene-Usp5,536.2902086534456,-1.7327665243142354,0.3869452797767064,-4.7797848983338005,1.7548284092641372e-06,1.621753921561607e-05,down
gene-LOC142980729,388.95530153307095,3.100059614182566,0.7369189539381618,4.779934503596907,1.7535231067671526e-06,1.621753921561607e-05,up
gene-LOC142976035,150.02782362333556,-4.656126260706734,1.1473378071183196,-4.778696279366638,1.7643547423816486e-06,1.6290494619529357e-05,down
gene-eEF1beta,17285.434165496623,1.5201596821055103,0.3364473490655716,4.777869398790254,1.77162383434569e-06,1.6342493059708256e-05,up
gene-LOC142974067,462.2298712015618,-1.726559979348378,0.3861955348209723,-4.776587645466132,1.7829486166419666e-06,1.6419538159528296e-05,down
gene-RpL27A,31259.20814636233,1.7682822666023867,0.395601228512085,4.7763663110269095,1.784911221629917e-06,1.6419538159528296e-05,up
gene-Tsc1,47.69854156258392,-3.043561622423469,0.7167824668272754,-4.77647458579984,1.783950874074431e-06,1.6419538159528296e-05,down
gene-LOC142975076,4473.252225606595,3.876134766200842,0.9286264995551204,4.7760707361786885,1.7875353647475652e-06,1.6428536349489364e-05,up
gene-Sptr,782.3579889083018,1.150143145856557,0.2480281440066354,4.775433525265345,1.793205204149464e-06,1.646548403184526e-05,up
gene-LOC142977644,156.11787409175443,-1.9110753780742011,0.4313447041595796,-4.775049371026668,1.796631715866321e-06,1.648178415079205e-05,down
gene-Mpk,126.3242190322582,2.12463005915724,0.4853513859034666,4.77268952271198,1.8178191199268607e-06,1.6660838049577593e-05,up
gene-Tango9,129.8327012310065,-3.357309791110848,0.8055167065412571,-4.771004179784588,1.8330973608884345e-06,1.6785453907364643e-05,down
gene-LOC142979864,22543.15751042109,-3.413109982682533,0.8221317629149772,-4.770595058853727,1.836824758731771e-06,1.6804168576445284e-05,down
gene-DnaJ-8,390.4950616801823,2.999733055078331,0.7125889606402435,4.769653872463929,1.8454273392336143e-06,1.686740867480834e-05,up
gene-Nup205,80.6769636081031,-2.6508725451645945,0.6200508629665832,-4.766350447336405,1.87592855782838e-06,1.713050588809246e-05,down
gene-Nt5b,1861.3136640435855,-1.902094359718569,0.430520733946209,-4.765786589316432,1.8811829384641216e-06,1.7162785108601828e-05,down
gene-Ddrgk1,977.9777250395942,1.6939955596622285,0.3781327651172949,4.765379954434986,1.8849809885546103e-06,1.7170420917594382e-05,up
gene-hob,52.163804290894575,-2.219332898750978,0.5087885549577084,-4.765144791480933,1.887180818214712e-06,1.7170420917594382e-05,down
gene-LOC142977356,79.66718056212397,-4.451783136181633,1.087719260468156,-4.76532076802628,1.8855344151413425e-06,1.7170420917594382e-05,down
gene-LOC142974300,153563.7157752019,2.270282526115913,0.5312844011425594,4.757357042919215,1.9614406822413573e-06,1.7829817349226764e-05,up
gene-NitFhit,538.4183517333403,-1.706965725472683,0.382751326456227,-4.756720905209272,1.9676290382033782e-06,1.7869795659970812e-05,down
gene-LOC142983051,58.74245700515036,-2.600569365193756,0.6079174860525546,-4.755484662841744,1.979708905004254e-06,1.7963158709861328e-05,down
gene-FNSI,2247.739576231,-2.7541497575800213,0.6521776694760038,-4.753983245655253,1.994475731324467e-06,1.8064303334255448e-05,down
gene-LOC142987562,5590.53339218298,5.652653652818689,1.455008363529038,4.754080368737278,1.993517308480221e-06,1.8064303334255448e-05,up
gene-sni,609.6059729643367,2.0659178893207124,0.4730794536113885,4.750102544954764,2.033135235119841e-06,1.839775410855044e-05,up
gene-LOC142983859,4385.720441867224,-3.690279175139485,0.9000233146080683,-4.74976948031975,2.0364865559112016e-06,1.8411387966077627e-05,down
gene-LOC142973359,483.7867179200508,-5.107752663135356,1.282145833580401,-4.749365184066257,2.040561744648816e-06,1.843153554148401e-05,down
gene-chif,268.1789386789689,-2.1824420180570265,0.5033654145049501,-4.74815473812657,2.0528095745922635e-06,1.8525399967455135e-05,down
gene-LOC142987425,842.544771425661,1.2198358220068497,0.2659547032127459,4.746013117040325,2.074652639424598e-06,1.870560794408032e-05,up
gene-LOC142985319,3620.93384558468,1.491058920176978,0.3312480050536803,4.74572613905592,2.0775965247272344e-06,1.8715244506590728e-05,up
gene-LOC142984729,40.767064070898535,-3.985564274098574,0.970856103216728,-4.745089107664239,2.0841456825790186e-06,1.8757311143211168e-05,down
gene-LOC142975132,230.66838018188844,-3.2521710878707037,0.7846402443260365,-4.744791005796905,2.0872171984224e-06,1.8768031403111693e-05,down
gene-GSTz2,239.43721168668696,2.3860109506777074,0.5565433942730087,4.744359599970682,2.091669921916113e-06,1.879114085566582e-05,up
gene-Aduk,150.68041782792386,-2.7895390863994205,0.6619869569902758,-4.74249508209575,2.1110195530679874e-06,1.8947919207888117e-05,down
gene-bug,531.2907689193325,1.4926044307488628,0.3309273149405339,4.742030897661658,2.115863437401921e-06,1.8974333305218845e-05,up
gene-ZnT63C,2096.9733936429225,-2.82567775440767,0.6737289305946745,-4.739863927684062,2.1386179183460974e-06,1.9161171851896227e-05,down
gene-mRpL35,654.4801076502409,1.851342390171014,0.4200427464046773,4.736213552997143,2.1774814133387142e-06,1.949187622110646e-05,up
gene-MBD-R2,406.6834210448399,-2.161322144216772,0.5000466429823507,-4.735008097693324,2.1904635316895327e-06,1.959051658583622e-05,down
gene-LOC142984458,144.27638764052057,-3.596211626776958,0.8767703553760301,-4.734098408434974,2.200309582861711e-06,1.9660957875150168e-05,down
gene-LOC142972637,408.3237604074798,2.4777339653740054,0.5778771466027091,4.7326368940120265,2.216217383954217e-06,1.978538972204565e-05,up
gene-LOC142987311,732.8960136883093,-5.576736371506337,1.4202681988391337,-4.73011461171803,2.2439311921760383e-06,2.0014903689999143e-05,down
gene-Zpr1,156.8785511576311,-2.0641432843664727,0.4749170211444565,-4.729092858346371,2.2552522501950874e-06,2.0080996539460917e-05,down
gene-LOC142972638,992.4263507858032,2.8842373158852266,0.690063365674716,4.729082715706988,2.2553649053938166e-06,2.0080996539460917e-05,up
gene-Pat1,1628.3057084876127,-2.114941503727952,0.4896954391687846,-4.726849843744804,2.280297593115572e-06,2.028489329490778e-05,down
gene-l(2)gd1,691.7096027028089,-2.4802713291347933,0.5840204773282944,-4.726658706203336,2.2824441266944803e-06,2.0285908128706687e-05,down
gene-LOC142976793,1531.6879638120563,3.371855204475856,0.8212681539783468,4.7261312120231525,2.288378119749111e-06,2.032055339254082e-05,up
gene-LOC142979784,593.886381444578,-1.4567533533578425,0.3240115319693247,-4.72568247653482,2.293437783133366e-06,2.0347380011959224e-05,down
gene-Mif,4068.9197682460263,3.64055731399036,0.8923889227051259,4.7179627289090655,2.38218121429771e-06,2.111594200702082e-05,up
gene-upSET,468.5510976074734,-2.030053476441557,0.4688711733608858,-4.717040868255558,2.3929963558329208e-06,2.1192987247176912e-05,down
gene-gus,1011.2748026627028,-3.751692552796293,0.9270474680883006,-4.716623577503189,2.39790743740911e-06,2.1217654373032205e-05,down
gene-ix,324.4372938610832,1.539869922375343,0.3447161328254693,4.716183323698032,2.403099259610033e-06,2.1225959035546677e-05,up
gene-LSm3,563.4845598443677,2.2996999384122785,0.5378362366529429,4.71622815246303,2.402570110145094e-06,2.1225959035546677e-05,up
gene-Chrac-14,112.06388708970634,2.726628815948952,0.6512969211678437,4.712009967676529,2.4528537902539305e-06,2.1646272042904048e-05,up
gene-LOC142979293,328.49392738094696,1.4861258214066602,0.331841133469339,4.711571961661837,2.4581326477495434e-06,2.1673694308470137e-05,up
gene-LOC142973667,1273.3031069538029,1.8351132733465767,0.4184030337305451,4.711385763359755,2.460380015554744e-06,2.1674362696603616e-05,up
gene-l(2)k10201,210.93096722573736,2.2313496815404923,0.5211510837888498,4.7105759790883655,2.4701768762923188e-06,2.174147742704906e-05,up
gene-RpI135,102.4811572027503,-2.3095730132505614,0.540700756065919,-4.709977584534031,2.477440369622361e-06,2.17861958847584e-05,down
gene-LOC142976791,13177.94900005692,2.2850495102094244,0.5349064315436828,4.709203713479173,2.486864257018089e-06,2.1849817032832344e-05,up
gene-OXA1L,554.9885726150063,1.934098071323182,0.4442454130851748,4.7077015801743,2.5052549428725708e-06,2.199204009218217e-05,up
gene-l(2)37Bb,103.26207305350324,2.108468835741839,0.4889383083067414,4.70727137851587,2.510545923935221e-06,2.2019120269593533e-05,up
gene-LOC142978046,22366.659095134488,2.742246269365114,0.6526385957630135,4.705917181515833,2.5272710914530637e-06,2.214635009990608e-05,up
gene-Tcs1,202.2726026350086,2.0121682176157303,0.4647363095245094,4.705009171268758,2.5385454215000487e-06,2.2225633203501746e-05,up
gene-Bcs1,306.84902341510127,2.3546013450565995,0.5539598327605371,4.703920406312083,2.5521277525580003e-06,2.2324966782017003e-05,up
gene-egg,44.35291720487771,-3.9023334245600383,0.9574809554081658,-4.701284877655759,2.5852953461452025e-06,2.259530021880496e-05,down
gene-LOC142981771,5930.946743834725,3.723518506077133,0.9171510613610656,4.70097200466961,2.589260152500492e-06,2.261015361514209e-05,up
gene-Usp7,2677.260620523049,-1.6976819735483426,0.3862838924631748,-4.699191692354817,2.6119320487306296e-06,2.278819386222064e-05,down
gene-l(2)k14505,318.24153563538727,2.4504106537951715,0.5800146271686325,4.699001517029962,2.6143651237977654e-06,2.2789500699236244e-05,up
gene-LOC142976310,78.76152686573819,2.8952822691231312,0.6982663554359388,4.697745184721684,2.6304931921324827e-06,2.2910080759750703e-05,up
gene-LOC142987603,340.8340840417538,1.8595853084195475,0.4264008987062774,4.695818709782566,2.6554097861628545e-06,2.310692683146596e-05,up
gene-Y-b,1536.7824269645982,-4.368989934385677,1.1007815291854746,-4.695548769696188,2.658919172293017e-06,2.311731032984025e-05,down
gene-ND-42,3463.525808220576,1.9291017932729624,0.4443214583811776,4.69481956980313,2.668421483888132e-06,2.315957811364125e-05,up
gene-LOC142974308,1812.8486710880131,1.943043376613922,0.4479211232547122,4.694893553284799,2.667455910614423e-06,2.315957811364125e-05,up
gene-LOC142977941,1420.9868057111746,3.143664320721406,0.76646164458602,4.69401517809059,2.6789414355065917e-06,2.3230681553250465e-05,up
gene-Pfk,2758.21195481175,-4.0031025652385335,1.000347401823293,-4.6916991784753845,2.7094531609190955e-06,2.34748715270256e-05,down
gene-LOC142981452,174.9494865109061,2.1587577859282816,0.5050607110967467,4.687240900224819,2.7691294404499947e-06,2.397110229412957e-05,up
gene-LOC142981302,490.6748045872616,-1.3110854165096806,0.2915449295583255,-4.686886562975366,2.7739261490083074e-06,2.399181706520963e-05,down
gene-LOC142975892,3767.523920469657,3.010894033931089,0.7318278960113751,4.686342682576671,2.7813042422792747e-06,2.403480315341077e-05,up
gene-LOC142977004,372.0800888675572,4.165026838119081,1.0539698706975833,4.678440017170435,2.890657044562073e-06,2.4958172977313195e-05,up
gene-GEFmeso,202.8025683435916,-5.9635270106232525,1.5438473593792117,-4.677607115117982,2.9024196837549447e-06,2.5038073347932677e-05,down
gene-nw,72.7282450866162,-4.287719853293794,1.0762574579435669,-4.677250655532548,2.907467796284117e-06,2.505996206797217e-05,down
gene-Vkor,1139.1889102431471,3.0479507010277427,0.7448919926586041,4.67359594960485,2.9597133566274456e-06,2.548826489430417e-05,up
gene-Zip99C,913.1141862260428,-2.638457598182301,0.6348509317269467,-4.673201858735556,2.9654005502705725e-06,2.5515226631250505e-05,down
gene-Polr3H,119.42711469836654,2.9021582515981525,0.7057701636603861,4.67248121635652,2.9758273914812933e-06,2.558288819498259e-05,up
gene-LOC142984472,190.44353376269865,-3.529228097333573,0.8758494269815194,-4.670743561988899,3.0011140470076222e-06,2.57780716894863e-05,down
gene-LOC142981587,5330.93601142699,1.551168001719436,0.351695381160703,4.669917089906392,3.013213230624491e-06,2.5859743125419643e-05,up
gene-Rbcn-3A,779.0092932590657,-1.86126506445518,0.430885334183634,-4.668414091223802,3.0353364949979374e-06,2.601295548472873e-05,down
gene-LOC142977474,166.77452246413003,-1.9337547762918093,0.4486181698426881,-4.668350344716707,3.036278242631897e-06,2.601295548472873e-05,down
gene-Cyt-c1,5748.148390309841,2.031855548793303,0.4743005088455775,4.6678343055959735,3.043912180053172e-06,2.6055992683628397e-05,up
gene-sloth1,162.25482607729643,2.826078116107299,0.6863617869485721,4.665996243594729,3.071253108684692e-06,2.62675040940719e-05,up
gene-LOC142980137,213.6622220860883,2.586721417043941,0.621720977333935,4.665306630753515,3.081571656263794e-06,2.6333190668809016e-05,up
gene-eIF1,16397.185596864612,1.382085142582285,0.3109228761386816,4.664761294978391,3.089754951845767e-06,2.638053393872763e-05,up
gene-LOC142981638,351.372320791399,-6.879292913215443,1.818483363182149,-4.663940395590455,3.10211266801413e-06,2.6463407298674385e-05,down
gene-Bcp,37800.95034736729,-3.8667210410485686,0.9716504157875656,-4.66352136814443,3.108438917930459e-06,2.6494730008423496e-05,down
gene-PGAP5,1748.852213554452,2.359625262391673,0.5611417384236053,4.663259591279644,3.1123973621816462e-06,2.650583453236776e-05,up
gene-LOC142976556,74.20212021717875,-3.096648126633513,0.7583799041803465,-4.661998880432015,3.13152894671845e-06,2.664496082483421e-05,down
gene-LOC142980220,11745.109703742804,-5.757822548335578,1.5114405481100468,-4.661831783033081,3.1340731398011588e-06,2.664496082483421e-05,down
gene-TOR1,150.7018080651312,-2.2862562583057504,0.5425356267985244,-4.659078155294246,3.176285991265024e-06,2.698085998197124e-05,down
gene-Dph1,335.22305272381385,2.092586724553617,0.4912338573113093,4.658779964508745,3.1808898164132494e-06,2.6996990865323677e-05,up
gene-trc,476.01231530270337,-2.260653885876447,0.5362889517073232,-4.657349148534033,3.203069642872943e-06,2.716213942694549e-05,down
gene-LOC142983880,382.4739874200655,-2.910513832269391,0.7113353483799276,-4.65218463136185,3.2843680473128525e-06,2.782790957574667e-05,down
gene-LOC142979650,12616.88282742392,3.190285483044348,0.7888014461988021,4.649890284333788,3.321116543221717e-06,2.811540646131973e-05,up
gene-strat,156.79113667005416,2.533691510224079,0.6102342520447566,4.649149292796758,3.333068995514652e-06,2.8192679359518423e-05,up
gene-RpS21,11667.969770307149,1.874334046880412,0.4354874540810733,4.64877904005133,3.339056747229523e-06,2.821941184936314e-05,up
gene-LOC142979882,12711.37277491417,-5.674882971203727,1.4908542379289376,-4.647374454458369,3.361865730980863e-06,2.838814032226734e-05,down
gene-LOC142977406,51.939358619528775,5.371105657368563,1.4203439783166905,4.6467183750574925,3.372570891586524e-06,2.8454463287341584e-05,up
gene-LOC142981806,352.1276808580804,4.466772878208641,1.1515606439001709,4.644211944306068,3.413769770585292e-06,2.8777733175854564e-05,up
gene-LOC142975995,56.43654751122756,6.013636377551746,1.5864852367170008,4.638374118514576,3.5116071106265047e-06,2.957751103051742e-05,up
gene-LOC142972549,336.35860802469546,-2.659870286351183,0.646581011818069,-4.637491000926563,3.5266395988281514e-06,2.9679080805989692e-05,down
gene-LOC142978568,204.05677530729076,1.9164204623013377,0.4476036276712665,4.637281066779959,3.5302221789470712e-06,2.9684201826512817e-05,up
gene-pink,88.38868235886527,-2.206824264583105,0.5240862224458164,-4.63694020213359,3.536046555560186e-06,2.9708148713001875e-05,down
gene-LOC142974795,14202.9028199772,1.5502920713775226,0.3537784928658494,4.63295683513724,3.6047972132260377e-06,3.026028678318678e-05,up
gene-TyrRS,1572.810420349697,2.2250761990081904,0.5298247734685003,4.6308293752250265,3.642039130392374e-06,3.0547220639030494e-05,up
gene-LOC142983988,3351.75214635305,3.255507188728277,0.811754611887249,4.629999773898254,3.656661319875522e-06,3.0644111363289324e-05,up
gene-LOC142974784,793.5045187549143,-3.7368459101808655,0.9466641341187192,-4.628791703015138,3.678054940415756e-06,3.079753889286045e-05,down
gene-ccdc25,384.941077391496,2.464151718465761,0.5946226265578599,4.628595855128864,3.681534477197551e-06,3.080083454895956e-05,up
gene-LOC142977782,4652.676976577076,-5.483063989428744,1.4462446567777043,-4.627765493781315,3.696322200054665e-06,3.089865316477857e-05,down
gene-LOC142976763,767.0618552129389,2.556571045388287,0.6200868883673839,4.62729138925747,3.7047909438956462e-06,3.0943530051064806e-05,up
gene-LOC142976095,1386.2002108446325,5.0497734411331,1.3274500995639784,4.6239679243992295,3.764681067008692e-06,3.1417459640312506e-05,up
gene-Uxs,715.3481922011534,1.1904417539562646,0.2663485312508476,4.62335688670498,3.7757927366275687e-06,3.1483865751278e-05,up
gene-BNIP3,7769.943272565763,-4.282300898605899,1.102548749928562,-4.622139697221722,3.798020988268261e-06,3.164277753247538e-05,down
gene-LOC142984147,448.8476670959851,-1.415452851094979,0.3218711730822431,-4.621324394377325,3.8129800996490543e-06,3.169779142838724e-05,down
gene-SMC3,362.7217412487429,-1.4999746667295113,0.3429177141959632,-4.621260672580017,3.8141516386627672e-06,3.169779142838724e-05,down
gene-LOC142982770,7728.028012931106,1.87306032303051,0.4374554649766884,4.621326700259042,3.812937711982998e-06,3.169779142838724e-05,up
gene-LOC142976493,1228.10521378227,5.5337225559799466,1.484812831156109,4.619059891721587,3.854825881092526e-06,3.2009165656559486e-05,up
gene-LOC142982538,1742.4263038153777,-3.1633426537695595,0.7893716998598374,-4.617183507644574,3.889832765247142e-06,3.227300152114025e-05,down
gene-Atac3,81.03856954539938,-2.603089553941365,0.6339391601377031,-4.615294879993602,3.925375669285708e-06,3.25408426537713e-05,down
gene-SmE,597.1506005286814,2.172033899465053,0.5189249928678015,4.607425773476107,4.07684663847855e-06,3.376846995738956e-05,up
gene-LOC142978104,1173.2328294151478,3.063749487710134,0.7641605998983552,4.605997034105024,4.104942391956645e-06,3.3944846739121194e-05,up
gene-LOC142987190,482.517730690859,4.367338184225693,1.1383319175287143,4.606163352161496,4.101662276785745e-06,3.3944846739121194e-05,up
gene-Uev1A,5436.371804406873,1.6090642871721117,0.371986176174252,4.6046497849696575,4.131605575398145e-06,3.413704904639808e-05,up
gene-LOC142973673,183.68165423326863,-2.3114579891229963,0.5574265988102275,-4.60433334206137,4.137892270880445e-06,3.414530122294539e-05,down
gene-LOC142972479,237.55773080829516,2.6587922765390157,0.6522129081591763,4.604083242367986,4.142867426208483e-06,3.414530122294539e-05,up
gene-LOC142978357,1091.5199479040905,-2.9401612019629457,0.7312469036788982,-4.60413779472872,4.141781744510048e-06,3.414530122294539e-05,down
gene-hry,105.3983431178902,-4.541787320635142,1.1787473497430048,-4.597568530606187,4.274500514454896e-06,3.5201146563345143e-05,down
gene-LOC142976987,95.32794986660036,-3.2500212982119416,0.8147174620132834,-4.596152131731679,4.303645302020888e-06,3.541194044474071e-05,down
gene-LOC142981932,2686.9861846154718,2.003046916860042,0.4755465265268132,4.595700392104052,4.312980583818275e-06,3.5444704403308226e-05,up
gene-LOC142985550,217.43060545715687,-3.553365208599446,0.9033695599082228,-4.595615861820807,4.314729571187205e-06,3.5444704403308226e-05,down
gene-LOC142979827,287.87716713774176,3.1323114934452043,0.7865419007938343,4.5948660913394495,4.330272592006149e-06,3.554313383290573e-05,up
gene-Ube4B,1798.2424329863136,-2.9674306294402037,0.741197691387715,-4.593210452389148,4.364784854205296e-06,3.576758426093848e-05,down
gene-LOC142974836,47.6082806241972,3.170376282100232,0.7964447469167322,4.593262987938036,4.363685698651023e-06,3.576758426093848e-05,up
gene-Uccr,3211.7185087267303,2.817004995837192,0.6981677518460008,4.592942905405993,4.370386623459175e-06,3.578410901455786e-05,up
gene-Mettl5,310.3654177491104,1.7072221681977349,0.3981022657600313,4.592755924246129,4.374305632963328e-06,3.578683977262867e-05,up
gene-ClpX,1407.8559322248493,-2.258255639503723,0.5450185544032363,-4.5919809432364245,4.390584683514429e-06,3.589060256032556e-05,down
gene-spn-E,120.92585307130024,-2.5528187599096666,0.6247898256669385,-4.59172023227365,4.396074146557877e-06,3.590606878624728e-05,down
gene-ATPsynB,11264.76583613566,3.0554813398688645,0.7648492691103178,4.591164378941947,4.407800015591e-06,3.597240552380522e-05,up
gene-LOC142987619,1939.8915165669496,2.4466014277163466,0.5964091529507933,4.588020607827144,4.474684760408754e-06,3.648842205362726e-05,up
gene-LOC142985182,1523.956356850268,4.378973022021325,1.1476411996316216,4.587741884952455,4.480661378271987e-06,3.650733160533282e-05,up
gene-Fkbp12,11280.16377700236,1.302055249380809,0.2957739803938227,4.587322216563127,4.489674700814265e-06,3.655093245418204e-05,up
gene-LOC142978729,9734.100001446492,-1.5973089404383742,0.3717110274234079,-4.586185537611041,4.514174759930359e-06,3.672043869508144e-05,down
gene-Sym,361.996402000224,-1.7997750670843118,0.4236645342983866,-4.585598309550123,4.526882040603899e-06,3.676388091722336e-05,down
gene-CRIF,328.89176116517746,2.452158142301157,0.6002007261816761,4.585664769923815,4.525442158113136e-06,3.676388091722336e-05,up
gene-LOC142982090,267.84012943989404,2.621545732773797,0.645166789152056,4.585062772924751,4.538500618522416e-06,3.682827209225385e-05,up
gene-RPA2,428.48018192979,1.92489225262348,0.4559098359104575,4.584516037669912,4.550391619821139e-06,3.68655280932374e-05,up
gene-LOC142979424,4604.811390720742,4.326585926440095,1.1325746591512005,4.5845120264183885,4.550478971131998e-06,3.68655280932374e-05,up
