pfam_accession,genes_com_dominio_universo,genes_com_dominio_DE,odds_ratio,pvalue,padj
PF17958.8,1,1,inf,0.3367700498605595,0.4892970851422977
PF09005.15,1,1,inf,0.3367700498605595,0.4892970851422977
PF01472.27,2,2,inf,0.11339518920254132,0.4892970851422977
PF00418.25,1,1,inf,0.3367700498605595,0.4892970851422977
PF01894.23,1,1,inf,0.3367700498605595,0.4892970851422977
PF01265.23,1,1,inf,0.3367700498605595,0.4892970851422977
PF09816.15,1,1,inf,0.3367700498605595,0.4892970851422977
PF11605.15,1,1,inf,0.3367700498605595,0.4892970851422977
PF01259.25,1,1,inf,0.3367700498605595,0.4892970851422977
PF00018.35,49,22,1.6080410463453612,0.06713696700093347,0.4892970851422977
PF21206.4,1,1,inf,0.3367700498605595,0.4892970851422977
PF10161.15,1,1,inf,0.3367700498605595,0.4892970851422977
PF01000.32,2,2,inf,0.11339518920254132,0.4892970851422977
PF09066.16,1,1,inf,0.3367700498605595,0.4892970851422977
PF25981.1,1,1,inf,0.3367700498605595,0.4892970851422977
PF14972.12,1,1,inf,0.3367700498605595,0.4892970851422977
PF21203.3,1,1,inf,0.3367700498605595,0.4892970851422977
PF14237.12,1,1,inf,0.3367700498605595,0.4892970851422977
PF00702.33,26,14,2.3021908839083354,0.0269468771855596,0.4892970851422977
PF27567.1,1,1,inf,0.3367700498605595,0.4892970851422977
PF01329.25,1,1,inf,0.3367700498605595,0.4892970851422977
PF23261.2,1,1,inf,0.3367700498605595,0.4892970851422977
PF00298.25,2,2,inf,0.11339518920254132,0.4892970851422977
PF06466.17,1,1,inf,0.3367700498605595,0.4892970851422977
PF18332.8,1,1,inf,0.3367700498605595,0.4892970851422977
PF05673.20,1,1,inf,0.3367700498605595,0.4892970851422977
PF27797.1,2,2,inf,0.11339518920254132,0.4892970851422977
PF13409.13,24,14,2.7633341727524554,0.011338418712385967,0.4892970851422977
PF03343.19,1,1,inf,0.3367700498605595,0.4892970851422977
PF26649.1,1,1,inf,0.3367700498605595,0.4892970851422977
PF14531.13,29,14,1.8410475950642156,0.0734191897745257,0.4892970851422977
PF03073.21,1,1,inf,0.3367700498605595,0.4892970851422977
PF05478.17,1,1,inf,0.3367700498605595,0.4892970851422977
PF05916.17,3,2,3.9402460456942006,0.26383478769151847,0.4892970851422977
PF12837.13,2,2,inf,0.11339518920254132,0.4892970851422977
PF02176.25,1,1,inf,0.3367700498605595,0.4892970851422977
PF19440.6,1,1,inf,0.3367700498605595,0.4892970851422977
PF06110.18,1,1,inf,0.3367700498605595,0.4892970851422977
PF04563.21,3,2,3.9402460456942006,0.26383478769151847,0.4892970851422977
PF06461.18,1,1,inf,0.3367700498605595,0.4892970851422977
PF04099.19,3,2,3.9402460456942006,0.26383478769151847,0.4892970851422977
PF27241.1,1,1,inf,0.3367700498605595,0.4892970851422977
PF14727.14,1,1,inf,0.3367700498605595,0.4892970851422977
PF06350.18,1,1,inf,0.3367700498605595,0.4892970851422977
PF10436.15,1,1,inf,0.3367700498605595,0.4892970851422977
PF08216.18,1,1,inf,0.3367700498605595,0.4892970851422977
PF09771.15,1,1,inf,0.3367700498605595,0.4892970851422977
PF25499.3,1,1,inf,0.3367700498605595,0.4892970851422977
PF23761.2,29,13,1.6020896273917422,0.14155234116855,0.4892970851422977
PF02751.20,1,1,inf,0.3367700498605595,0.4892970851422977
PF24946.2,1,1,inf,0.3367700498605595,0.4892970851422977
PF10274.16,1,1,inf,0.3367700498605595,0.4892970851422977
PF18428.8,1,1,inf,0.3367700498605595,0.4892970851422977
PF17807.8,1,1,inf,0.3367700498605595,0.4892970851422977
PF23243.2,1,1,inf,0.3367700498605595,0.4892970851422977
PF25210.2,14,9,3.5506539235412475,0.0186537696375236,0.4892970851422977
PF05679.23,2,2,inf,0.11339518920254132,0.4892970851422977
PF07883.18,1,1,inf,0.3367700498605595,0.4892970851422977
PF03807.24,4,3,5.911853340030135,0.11415183807068115,0.4892970851422977
PF16314.12,1,1,inf,0.3367700498605595,0.4892970851422977
PF10596.15,1,1,inf,0.3367700498605595,0.4892970851422977
PF09104.17,1,1,inf,0.3367700498605595,0.4892970851422977
PF09439.17,13,6,1.6890819660359746,0.24979371016497903,0.4892970851422977
PF12214.14,1,1,inf,0.3367700498605595,0.4892970851422977
PF13549.12,1,1,inf,0.3367700498605595,0.4892970851422977
PF26014.1,1,1,inf,0.3367700498605595,0.4892970851422977
PF16676.11,1,1,inf,0.3367700498605595,0.4892970851422977
PF26547.1,1,1,inf,0.3367700498605595,0.4892970851422977
PF00130.29,20,10,1.9718238993710693,0.09741929389788839,0.4892970851422977
PF22286.3,1,1,inf,0.3367700498605595,0.4892970851422977
PF25447.2,1,1,inf,0.3367700498605595,0.4892970851422977
PF23291.2,1,1,inf,0.3367700498605595,0.4892970851422977
PF25040.2,1,1,inf,0.3367700498605595,0.4892970851422977
PF10453.15,1,1,inf,0.3367700498605595,0.4892970851422977
PF01902.25,1,1,inf,0.3367700498605595,0.4892970851422977
PF13300.12,1,1,inf,0.3367700498605595,0.4892970851422977
PF21161.4,1,1,inf,0.3367700498605595,0.4892970851422977
PF17407.8,1,1,inf,0.3367700498605595,0.4892970851422977
PF10639.16,1,1,inf,0.3367700498605595,0.4892970851422977
PF13934.13,1,1,inf,0.3367700498605595,0.4892970851422977
PF00610.28,6,4,3.9417231851293644,0.10351041265574489,0.4892970851422977
PF06840.18,1,1,inf,0.3367700498605595,0.4892970851422977
PF10220.15,1,1,inf,0.3367700498605595,0.4892970851422977
PF14726.12,1,1,inf,0.3367700498605595,0.4892970851422977
PF19421.5,1,1,inf,0.3367700498605595,0.4892970851422977
PF03367.20,1,1,inf,0.3367700498605595,0.4892970851422977
PF00428.25,3,3,inf,0.03817538995805274,0.4892970851422977
PF02897.22,1,1,inf,0.3367700498605595,0.4892970851422977
PF06367.23,5,4,7.884451142928913,0.046951208167922955,0.4892970851422977
PF07651.23,2,2,inf,0.11339518920254132,0.4892970851422977
PF23554.3,2,2,inf,0.11339518920254132,0.4892970851422977
PF09776.15,1,1,inf,0.3367700498605595,0.4892970851422977
PF22934.2,1,1,inf,0.3367700498605595,0.4892970851422977
PF03364.26,1,1,inf,0.3367700498605595,0.4892970851422977
PF18334.8,1,1,inf,0.3367700498605595,0.4892970851422977
PF01965.31,1,1,inf,0.3367700498605595,0.4892970851422977
PF12062.15,1,1,inf,0.3367700498605595,0.4892970851422977
PF04981.19,1,1,inf,0.3367700498605595,0.4892970851422977
PF00788.30,12,8,3.9446819210460147,0.019967287364273147,0.4892970851422977
PF00181.31,2,2,inf,0.11339518920254132,0.4892970851422977
PF10501.16,1,1,inf,0.3367700498605595,0.4892970851422977
PF12348.15,4,4,inf,0.012849907253843284,0.4892970851422977
PF11715.17,10,5,1.9706030150753768,0.2201369302716984,0.4892970851422977
PF01247.25,1,1,inf,0.3367700498605595,0.4892970851422977
PF13881.13,3,2,3.9402460456942006,0.26383478769151847,0.4892970851422977
PF18038.8,1,1,inf,0.3367700498605595,0.4892970851422977
PF01929.24,1,1,inf,0.3367700498605595,0.4892970851422977
PF01780.26,1,1,inf,0.3367700498605595,0.4892970851422977
PF04824.22,1,1,inf,0.3367700498605595,0.4892970851422977
PF25445.1,1,1,inf,0.3367700498605595,0.4892970851422977
PF08236.18,3,2,3.9402460456942006,0.26383478769151847,0.4892970851422977
PF00580.28,2,2,inf,0.11339518920254132,0.4892970851422977
PF25048.2,65,25,1.2323232323232323,0.24384318055068588,0.4892970851422977
PF05642.17,1,1,inf,0.3367700498605595,0.4892970851422977
PF01466.25,1,1,inf,0.3367700498605595,0.4892970851422977
PF02376.22,1,1,inf,0.3367700498605595,0.4892970851422977
PF06268.20,1,1,inf,0.3367700498605595,0.4892970851422977
PF01243.28,2,2,inf,0.11339518920254132,0.4892970851422977
PF24560.2,1,1,inf,0.3367700498605595,0.4892970851422977
PF08326.18,1,1,inf,0.3367700498605595,0.4892970851422977
PF00312.28,2,2,inf,0.11339518920254132,0.4892970851422977
PF12656.13,6,3,1.9701155198392768,0.3263951531938919,0.4892970851422977
PF13429.13,4,3,5.911853340030135,0.11415183807068115,0.4892970851422977
PF06524.18,1,1,inf,0.3367700498605595,0.4892970851422977
PF05207.19,1,1,inf,0.3367700498605595,0.4892970851422977
PF17135.10,1,1,inf,0.3367700498605595,0.4892970851422977
PF00988.29,1,1,inf,0.3367700498605595,0.4892970851422977
PF25602.2,1,1,inf,0.3367700498605595,0.4892970851422977
PF09011.17,18,9,1.971579476861167,0.11349948425157218,0.4892970851422977
PF14636.13,1,1,inf,0.3367700498605595,0.4892970851422977
PF02271.22,1,1,inf,0.3367700498605595,0.4892970851422977
PF12739.13,1,1,inf,0.3367700498605595,0.4892970851422977
PF02224.25,1,1,inf,0.3367700498605595,0.4892970851422977
PF10662.16,1,1,inf,0.3367700498605595,0.4892970851422977
PF10660.15,1,1,inf,0.3367700498605595,0.4892970851422977
PF18044.8,6,3,1.9701155198392768,0.3263951531938919,0.4892970851422977
PF21972.2,4,3,5.911853340030135,0.11415183807068115,0.4892970851422977
PF14533.13,1,1,inf,0.3367700498605595,0.4892970851422977
PF28135.1,1,1,inf,0.3367700498605595,0.4892970851422977
PF10541.15,2,2,inf,0.11339518920254132,0.4892970851422977
PF09454.16,1,1,inf,0.3367700498605595,0.4892970851422977
PF20922.4,1,1,inf,0.3367700498605595,0.4892970851422977
PF04959.20,1,1,inf,0.3367700498605595,0.4892970851422977
PF03943.20,1,1,inf,0.3367700498605595,0.4892970851422977
PF23464.2,1,1,inf,0.3367700498605595,0.4892970851422977
PF21889.2,1,1,inf,0.3367700498605595,0.4892970851422977
PF00253.28,2,2,inf,0.11339518920254132,0.4892970851422977
PF15880.11,1,1,inf,0.3367700498605595,0.4892970851422977
PF01412.24,9,7,6.903217697335345,0.008800463006960768,0.4892970851422977
PF00082.28,6,4,3.9417231851293644,0.10351041265574489,0.4892970851422977
PF16399.12,1,1,inf,0.3367700498605595,0.4892970851422977
PF15245.12,1,1,inf,0.3367700498605595,0.4892970851422977
PF11865.15,4,3,5.911853340030135,0.11415183807068115,0.4892970851422977
PF16521.11,1,1,inf,0.3367700498605595,0.4892970851422977
PF20416.5,2,2,inf,0.11339518920254132,0.4892970851422977
PF05046.20,1,1,inf,0.3367700498605595,0.4892970851422977
PF22964.3,1,1,inf,0.3367700498605595,0.4892970851422977
PF00237.25,2,2,inf,0.11339518920254132,0.4892970851422977
PF00570.29,2,2,inf,0.11339518920254132,0.4892970851422977
PF16745.12,1,1,inf,0.3367700498605595,0.4892970851422977
PF12157.14,1,1,inf,0.3367700498605595,0.4892970851422977
PF06093.20,1,1,inf,0.3367700498605595,0.4892970851422977
PF18592.7,1,1,inf,0.3367700498605595,0.4892970851422977
PF08880.17,1,1,inf,0.3367700498605595,0.4892970851422977
PF01812.27,2,2,inf,0.11339518920254132,0.4892970851422977
PF21116.4,1,1,inf,0.3367700498605595,0.4892970851422977
PF14429.13,4,3,5.911853340030135,0.11415183807068115,0.4892970851422977
PF13616.13,1,1,inf,0.3367700498605595,0.4892970851422977
PF13251.13,1,1,inf,0.3367700498605595,0.4892970851422977
PF01404.26,1,1,inf,0.3367700498605595,0.4892970851422977
PF09596.16,1,1,inf,0.3367700498605595,0.4892970851422977
PF14543.12,1,1,inf,0.3367700498605595,0.4892970851422977
PF05625.18,1,1,inf,0.3367700498605595,0.4892970851422977
PF03604.19,1,1,inf,0.3367700498605595,0.4892970851422977
PF02205.27,3,2,3.9402460456942006,0.26383478769151847,0.4892970851422977
PF21865.3,1,1,inf,0.3367700498605595,0.4892970851422977
PF13671.13,12,8,3.9446819210460147,0.019967287364273147,0.4892970851422977
PF08571.16,1,1,inf,0.3367700498605595,0.4892970851422977
PF25174.2,167,62,1.1654491824769673,0.1923082261607167,0.4892970851422977
PF21355.4,3,2,3.9402460456942006,0.26383478769151847,0.4892970851422977
PF02172.22,1,1,inf,0.3367700498605595,0.4892970851422977
PF23096.2,1,1,inf,0.3367700498605595,0.4892970851422977
PF09162.17,1,1,inf,0.3367700498605595,0.4892970851422977
PF20927.4,1,1,inf,0.3367700498605595,0.4892970851422977
PF01781.24,1,1,inf,0.3367700498605595,0.4892970851422977
PF08683.17,1,1,inf,0.3367700498605595,0.4892970851422977
PF00317.27,1,1,inf,0.3367700498605595,0.4892970851422977
PF02580.22,1,1,inf,0.3367700498605595,0.4892970851422977
PF03669.19,1,1,inf,0.3367700498605595,0.4892970851422977
PF03813.21,1,1,inf,0.3367700498605595,0.4892970851422977
PF03178.22,3,3,inf,0.03817538995805274,0.4892970851422977
PF25479.2,1,1,inf,0.3367700498605595,0.4892970851422977
PF21317.4,1,1,inf,0.3367700498605595,0.4892970851422977
PF05964.20,2,2,inf,0.11339518920254132,0.4892970851422977
PF21547.4,1,1,inf,0.3367700498605595,0.4892970851422977
PF08557.16,1,1,inf,0.3367700498605595,0.4892970851422977
PF02926.23,1,1,inf,0.3367700498605595,0.4892970851422977
PF01740.27,7,4,2.6274805325295154,0.1785528610215944,0.4892970851422977
PF19432.5,1,1,inf,0.3367700498605595,0.4892970851422977
PF25582.2,1,1,inf,0.3367700498605595,0.4892970851422977
PF13718.13,1,1,inf,0.3367700498605595,0.4892970851422977
PF01125.23,1,1,inf,0.3367700498605595,0.4892970851422977
PF00814.32,3,2,3.9402460456942006,0.26383478769151847,0.4892970851422977
PF21388.3,1,1,inf,0.3367700498605595,0.4892970851422977
PF23046.2,1,1,inf,0.3367700498605595,0.4892970851422977
PF25172.2,131,48,1.1406152932787794,0.2628115593626581,0.4892970851422977
PF23142.3,1,1,inf,0.3367700498605595,0.4892970851422977
PF21091.3,1,1,inf,0.3367700498605595,0.4892970851422977
PF08441.19,2,2,inf,0.11339518920254132,0.4892970851422977
PF21188.3,1,1,inf,0.3367700498605595,0.4892970851422977
PF15243.12,1,1,inf,0.3367700498605595,0.4892970851422977
PF17781.8,1,1,inf,0.3367700498605595,0.4892970851422977
PF12884.13,1,1,inf,0.3367700498605595,0.4892970851422977
PF06687.18,1,1,inf,0.3367700498605595,0.4892970851422977
PF04032.23,1,1,inf,0.3367700498605595,0.4892970851422977
PF01218.24,1,1,inf,0.3367700498605595,0.4892970851422977
PF04212.25,5,3,2.9555499748869916,0.21495278292481843,0.4892970851422977
PF00821.24,1,1,inf,0.3367700498605595,0.4892970851422977
PF20302.5,1,1,inf,0.3367700498605595,0.4892970851422977
PF18403.8,1,1,inf,0.3367700498605595,0.4892970851422977
PF08785.17,1,1,inf,0.3367700498605595,0.4892970851422977
PF13607.12,1,1,inf,0.3367700498605595,0.4892970851422977
PF14560.13,5,3,2.9555499748869916,0.21495278292481843,0.4892970851422977
PF06247.18,1,1,inf,0.3367700498605595,0.4892970851422977
PF05236.21,1,1,inf,0.3367700498605595,0.4892970851422977
PF22904.4,1,1,inf,0.3367700498605595,0.4892970851422977
PF03107.23,1,1,inf,0.3367700498605595,0.4892970851422977
PF04882.18,1,1,inf,0.3367700498605595,0.4892970851422977
PF09358.16,1,1,inf,0.3367700498605595,0.4892970851422977
PF24901.3,1,1,inf,0.3367700498605595,0.4892970851422977
PF14632.12,1,1,inf,0.3367700498605595,0.4892970851422977
PF23187.2,1,1,inf,0.3367700498605595,0.4892970851422977
PF25992.2,1,1,inf,0.3367700498605595,0.4892970851422977
PF17902.8,2,2,inf,0.11339518920254132,0.4892970851422977
PF07718.19,1,1,inf,0.3367700498605595,0.4892970851422977
PF25455.3,1,1,inf,0.3367700498605595,0.4892970851422977
PF08146.18,1,1,inf,0.3367700498605595,0.4892970851422977
PF27600.1,1,1,inf,0.3367700498605595,0.4892970851422977
PF00832.26,1,1,inf,0.3367700498605595,0.4892970851422977
PF00689.27,5,3,2.9555499748869916,0.21495278292481843,0.4892970851422977
PF22981.2,1,1,inf,0.3367700498605595,0.4892970851422977
PF12448.14,1,1,inf,0.3367700498605595,0.4892970851422977
PF01992.22,1,1,inf,0.3367700498605595,0.4892970851422977
PF12012.14,1,1,inf,0.3367700498605595,0.4892970851422977
PF00683.23,1,1,inf,0.3367700498605595,0.4892970851422977
PF21072.4,1,1,inf,0.3367700498605595,0.4892970851422977
PF07842.18,2,2,inf,0.11339518920254132,0.4892970851422977
PF25801.2,3,2,3.9402460456942006,0.26383478769151847,0.4892970851422977
PF09032.17,1,1,inf,0.3367700498605595,0.4892970851422977
PF00122.26,12,7,2.760231271995978,0.06985111994672118,0.4892970851422977
PF01656.30,3,3,inf,0.03817538995805274,0.4892970851422977
PF20931.3,2,2,inf,0.11339518920254132,0.4892970851422977
PF05020.21,1,1,inf,0.3367700498605595,0.4892970851422977
PF06375.17,1,1,inf,0.3367700498605595,0.4892970851422977
PF21245.4,1,1,inf,0.3367700498605595,0.4892970851422977
PF18149.7,2,2,inf,0.11339518920254132,0.4892970851422977
PF10455.15,1,1,inf,0.3367700498605595,0.4892970851422977
PF07834.17,1,1,inf,0.3367700498605595,0.4892970851422977
PF04721.24,1,1,inf,0.3367700498605595,0.4892970851422977
PF26282.1,1,1,inf,0.3367700498605595,0.4892970851422977
PF12202.15,3,2,3.9402460456942006,0.26383478769151847,0.4892970851422977
PF23233.2,6,3,1.9701155198392768,0.3263951531938919,0.4892970851422977
PF18868.8,4,3,5.911853340030135,0.11415183807068115,0.4892970851422977
PF26022.1,1,1,inf,0.3367700498605595,0.4892970851422977
PF07722.20,2,2,inf,0.11339518920254132,0.4892970851422977
PF07064.20,1,1,inf,0.3367700498605595,0.4892970851422977
PF22987.3,1,1,inf,0.3367700498605595,0.4892970851422977
PF00319.24,2,2,inf,0.11339518920254132,0.4892970851422977
PF19439.5,1,1,inf,0.3367700498605595,0.4892970851422977
PF16054.11,1,1,inf,0.3367700498605595,0.4892970851422977
PF16131.12,4,3,5.911853340030135,0.11415183807068115,0.4892970851422977
PF03770.23,4,3,5.911853340030135,0.11415183807068115,0.4892970851422977
PF11969.14,6,4,3.9417231851293644,0.10351041265574489,0.4892970851422977
PF14969.12,1,1,inf,0.3367700498605595,0.4892970851422977
PF24507.2,1,1,inf,0.3367700498605595,0.4892970851422977
PF00108.30,8,4,1.9703592062295905,0.2656693004772561,0.4892970851422977
PF06212.18,1,1,inf,0.3367700498605595,0.4892970851422977
PF00408.27,1,1,inf,0.3367700498605595,0.4892970851422977
PF08064.19,1,1,inf,0.3367700498605595,0.4892970851422977
PF00794.25,2,2,inf,0.11339518920254132,0.4892970851422977
PF14722.12,1,1,inf,0.3367700498605595,0.4892970851422977
PF16563.11,1,1,inf,0.3367700498605595,0.4892970851422977
PF18311.8,1,1,inf,0.3367700498605595,0.4892970851422977
PF00571.34,7,4,2.6274805325295154,0.1785528610215944,0.4892970851422977
PF22908.3,1,1,inf,0.3367700498605595,0.4892970851422977
PF13484.12,1,1,inf,0.3367700498605595,0.4892970851422977
PF00105.25,14,7,1.9710910005027653,0.15604036149982894,0.4892970851422977
PF02729.27,1,1,inf,0.3367700498605595,0.4892970851422977
PF00923.26,1,1,inf,0.3367700498605595,0.4892970851422977
PF06424.18,1,1,inf,0.3367700498605595,0.4892970851422977
PF12925.13,1,1,inf,0.3367700498605595,0.4892970851422977
PF22929.3,1,1,inf,0.3367700498605595,0.4892970851422977
PF16906.12,1,1,inf,0.3367700498605595,0.4892970851422977
PF16179.12,6,3,1.9701155198392768,0.3263951531938919,0.4892970851422977
PF20263.5,1,1,inf,0.3367700498605595,0.4892970851422977
PF11888.14,1,1,inf,0.3367700498605595,0.4892970851422977
PF23044.2,1,1,inf,0.3367700498605595,0.4892970851422977
PF04438.23,5,3,2.9555499748869916,0.21495278292481843,0.4892970851422977
PF25526.2,1,1,inf,0.3367700498605595,0.4892970851422977
PF03081.23,1,1,inf,0.3367700498605595,0.4892970851422977
PF04757.20,3,2,3.9402460456942006,0.26383478769151847,0.4892970851422977
PF00575.30,6,4,3.9417231851293644,0.10351041265574489,0.4892970851422977
PF07646.22,16,10,3.288050314465409,0.017148201326906073,0.4892970851422977
PF04068.21,2,2,inf,0.11339518920254132,0.4892970851422977
PF00827.23,1,1,inf,0.3367700498605595,0.4892970851422977
PF15612.12,1,1,inf,0.3367700498605595,0.4892970851422977
PF15413.13,4,3,5.911853340030135,0.11415183807068115,0.4892970851422977
PF15985.12,2,2,inf,0.11339518920254132,0.4892970851422977
PF22935.2,2,2,inf,0.11339518920254132,0.4892970851422977
PF21251.3,1,1,inf,0.3367700498605595,0.4892970851422977
PF05044.19,1,1,inf,0.3367700498605595,0.4892970851422977
PF24056.2,1,1,inf,0.3367700498605595,0.4892970851422977
PF23260.2,1,1,inf,0.3367700498605595,0.4892970851422977
PF00992.26,2,2,inf,0.11339518920254132,0.4892970851422977
PF08338.17,1,1,inf,0.3367700498605595,0.4892970851422977
PF10183.15,1,1,inf,0.3367700498605595,0.4892970851422977
PF23009.2,1,1,inf,0.3367700498605595,0.4892970851422977
PF24919.1,1,1,inf,0.3367700498605595,0.4892970851422977
PF16922.12,1,1,inf,0.3367700498605595,0.4892970851422977
PF21310.4,2,2,inf,0.11339518920254132,0.4892970851422977
PF00641.24,7,5,4.928391959798995,0.04722857638135779,0.4892970851422977
PF25579.2,2,2,inf,0.11339518920254132,0.4892970851422977
PF26715.1,2,2,inf,0.11339518920254132,0.4892970851422977
PF10200.15,1,1,inf,0.3367700498605595,0.4892970851422977
PF23011.3,1,1,inf,0.3367700498605595,0.4892970851422977
PF08416.20,2,2,inf,0.11339518920254132,0.4892970851422977
PF21719.4,1,1,inf,0.3367700498605595,0.4892970851422977
PF15780.12,3,3,inf,0.03817538995805274,0.4892970851422977
PF00996.25,2,2,inf,0.11339518920254132,0.4892970851422977
PF13561.13,93,43,1.7012379502790462,0.00782751107373832,0.4892970851422977
PF03439.19,1,1,inf,0.3367700498605595,0.4892970851422977
PF04108.18,1,1,inf,0.3367700498605595,0.4892970851422977
PF09754.16,1,1,inf,0.3367700498605595,0.4892970851422977
PF00088.25,1,1,inf,0.3367700498605595,0.4892970851422977
PF05224.18,1,1,inf,0.3367700498605595,0.4892970851422977
PF00505.26,21,11,2.169552088575742,0.059575262452052725,0.4892970851422977
PF12125.14,1,1,inf,0.3367700498605595,0.4892970851422977
PF22960.3,2,2,inf,0.11339518920254132,0.4892970851422977
PF23894.3,1,1,inf,0.3367700498605595,0.4892970851422977
PF05454.17,1,1,inf,0.3367700498605595,0.4892970851422977
PF09777.15,1,1,inf,0.3367700498605595,0.4892970851422977
PF11515.15,1,1,inf,0.3367700498605595,0.4892970851422977
PF07779.19,1,1,inf,0.3367700498605595,0.4892970851422977
PF23681.2,1,1,inf,0.3367700498605595,0.4892970851422977
PF02179.22,1,1,inf,0.3367700498605595,0.4892970851422977
PF09782.15,1,1,inf,0.3367700498605595,0.4892970851422977
PF22697.3,8,4,1.9703592062295905,0.2656693004772561,0.4892970851422977
PF02229.23,1,1,inf,0.3367700498605595,0.4892970851422977
PF03730.20,1,1,inf,0.3367700498605595,0.4892970851422977
PF10171.15,1,1,inf,0.3367700498605595,0.4892970851422977
PF01031.26,2,2,inf,0.11339518920254132,0.4892970851422977
PF21267.4,1,1,inf,0.3367700498605595,0.4892970851422977
PF15388.12,1,1,inf,0.3367700498605595,0.4892970851422977
PF04571.20,1,1,inf,0.3367700498605595,0.4892970851422977
PF02096.27,1,1,inf,0.3367700498605595,0.4892970851422977
PF12580.15,1,1,inf,0.3367700498605595,0.4892970851422977
PF20512.4,1,1,inf,0.3367700498605595,0.4892970851422977
PF02785.26,3,2,3.9402460456942006,0.26383478769151847,0.4892970851422977
PF04218.20,1,1,inf,0.3367700498605595,0.4892970851422977
PF04908.22,1,1,inf,0.3367700498605595,0.4892970851422977
PF01251.24,1,1,inf,0.3367700498605595,0.4892970851422977
PF01641.27,1,1,inf,0.3367700498605595,0.4892970851422977
PF17003.13,1,1,inf,0.3367700498605595,0.4892970851422977
PF23408.2,1,1,inf,0.3367700498605595,0.4892970851422977
PF08626.17,1,1,inf,0.3367700498605595,0.4892970851422977
PF00838.25,1,1,inf,0.3367700498605595,0.4892970851422977
PF05529.18,2,2,inf,0.11339518920254132,0.4892970851422977
PF16094.11,1,1,inf,0.3367700498605595,0.4892970851422977
PF24816.3,1,1,inf,0.3367700498605595,0.4892970851422977
PF09495.16,1,1,inf,0.3367700498605595,0.4892970851422977
PF23094.3,1,1,inf,0.3367700498605595,0.4892970851422977
PF24545.2,1,1,inf,0.3367700498605595,0.4892970851422977
PF10249.15,1,1,inf,0.3367700498605595,0.4892970851422977
PF08285.17,1,1,inf,0.3367700498605595,0.4892970851422977
PF00916.27,11,5,1.6419597989949748,0.29757777559136317,0.4892970851422977
PF00387.26,3,2,3.9402460456942006,0.26383478769151847,0.4892970851422977
PF01388.28,8,6,5.915556672530786,0.020703869270612876,0.4892970851422977
PF25490.1,1,1,inf,0.3367700498605595,0.4892970851422977
PF00134.29,18,9,1.971579476861167,0.11349948425157218,0.4892970851422977
PF23757.2,1,1,inf,0.3367700498605595,0.4892970851422977
PF23221.2,1,1,inf,0.3367700498605595,0.4892970851422977
PF08584.17,1,1,inf,0.3367700498605595,0.4892970851422977
PF25030.1,1,1,inf,0.3367700498605595,0.4892970851422977
PF08913.17,1,1,inf,0.3367700498605595,0.4892970851422977
PF00366.27,2,2,inf,0.11339518920254132,0.4892970851422977
PF00189.26,1,1,inf,0.3367700498605595,0.4892970851422977
PF04095.23,1,1,inf,0.3367700498605595,0.4892970851422977
PF13854.13,10,6,2.957024377984418,0.08005026228020558,0.4892970851422977
PF00647.25,1,1,inf,0.3367700498605595,0.4892970851422977
PF21266.4,1,1,inf,0.3367700498605595,0.4892970851422977
PF02170.29,6,5,9.858040201005025,0.018671605924011982,0.4892970851422977
PF10046.15,1,1,inf,0.3367700498605595,0.4892970851422977
PF00433.30,9,5,2.46356783919598,0.15009359627595198,0.4892970851422977
PF21052.4,1,1,inf,0.3367700498605595,0.4892970851422977
PF25429.2,1,1,inf,0.3367700498605595,0.4892970851422977
PF01105.30,6,5,9.858040201005025,0.018671605924011982,0.4892970851422977
PF00050.27,21,9,1.4781187122736419,0.2504944034873381,0.4892970851422977
PF05997.18,1,1,inf,0.3367700498605595,0.4892970851422977
PF02212.24,2,2,inf,0.11339518920254132,0.4892970851422977
PF08429.17,1,1,inf,0.3367700498605595,0.4892970851422977
PF09360.16,2,2,inf,0.11339518920254132,0.4892970851422977
PF20932.4,3,2,3.9402460456942006,0.26383478769151847,0.4892970851422977
PF12110.14,1,1,inf,0.3367700498605595,0.4892970851422977
PF25788.3,5,4,7.884451142928913,0.046951208167922955,0.4892970851422977
PF08174.18,1,1,inf,0.3367700498605595,0.4892970851422977
PF00619.28,2,2,inf,0.11339518920254132,0.4892970851422977
PF01033.23,2,2,inf,0.11339518920254132,0.4892970851422977
PF21019.5,1,1,inf,0.3367700498605595,0.4892970851422977
PF22669.3,5,3,2.9555499748869916,0.21495278292481843,0.4892970851422977
PF00468.23,1,1,inf,0.3367700498605595,0.4892970851422977
PF00163.25,2,2,inf,0.11339518920254132,0.4892970851422977
PF24567.2,1,1,inf,0.3367700498605595,0.4892970851422977
PF17855.8,8,5,3.2851758793969847,0.09143642156593258,0.4892970851422977
PF06469.17,1,1,inf,0.3367700498605595,0.4892970851422977
PF15433.12,1,1,inf,0.3367700498605595,0.4892970851422977
PF27579.1,1,1,inf,0.3367700498605595,0.4892970851422977
PF14204.12,1,1,inf,0.3367700498605595,0.4892970851422977
PF01126.26,1,1,inf,0.3367700498605595,0.4892970851422977
PF14648.12,1,1,inf,0.3367700498605595,0.4892970851422977
PF26192.1,1,1,inf,0.3367700498605595,0.4892970851422977
PF00690.32,6,4,3.9417231851293644,0.10351041265574489,0.4892970851422977
PF11861.14,1,1,inf,0.3367700498605595,0.4892970851422977
