pfam_accession,genes_com_dominio_universo,genes_com_dominio_DE,odds_ratio,pvalue,padj
PF06553.18,1,1,inf,0.35189723654187444,0.5111401667074547
PF17911.7,1,1,inf,0.35189723654187444,0.5111401667074547
PF08028.17,7,4,2.457051282051282,0.20292253202660956,0.5111401667074547
PF07896.18,1,1,inf,0.35189723654187444,0.5111401667074547
PF16901.11,1,1,inf,0.35189723654187444,0.5111401667074547
PF07258.20,3,3,inf,0.04355567291103821,0.5111401667074547
PF21710.4,1,1,inf,0.35189723654187444,0.5111401667074547
PF21227.4,1,1,inf,0.35189723654187444,0.5111401667074547
PF05495.18,1,1,inf,0.35189723654187444,0.5111401667074547
PF00883.27,5,3,2.763878875270368,0.23808346304866582,0.5111401667074547
PF16558.11,1,1,inf,0.35189723654187444,0.5111401667074547
PF12409.14,2,2,inf,0.12381238976705741,0.5111401667074547
PF23511.2,1,1,inf,0.35189723654187444,0.5111401667074547
PF01124.24,2,2,inf,0.12381238976705741,0.5111401667074547
PF13820.12,1,1,inf,0.35189723654187444,0.5111401667074547
PF05118.22,1,1,inf,0.35189723654187444,0.5111401667074547
PF08952.18,1,1,inf,0.35189723654187444,0.5111401667074547
PF22898.3,1,1,inf,0.35189723654187444,0.5111401667074547
PF01667.24,1,1,inf,0.35189723654187444,0.5111401667074547
PF13410.12,11,7,3.2267861438537406,0.05151473189954238,0.5111401667074547
PF25880.2,1,1,inf,0.35189723654187444,0.5111401667074547
PF00562.34,3,3,inf,0.04355567291103821,0.5111401667074547
PF25168.2,114,43,1.1166235461787957,0.3166989591686314,0.5111401667074547
PF03177.21,1,1,inf,0.35189723654187444,0.5111401667074547
PF02230.23,2,2,inf,0.12381238976705741,0.5111401667074547
PF09804.15,1,1,inf,0.35189723654187444,0.5111401667074547
PF25293.2,1,1,inf,0.35189723654187444,0.5111401667074547
PF13915.12,1,1,inf,0.35189723654187444,0.5111401667074547
PF10184.16,1,1,inf,0.35189723654187444,0.5111401667074547
PF10367.16,1,1,inf,0.35189723654187444,0.5111401667074547
