pfam_accession,genes_com_dominio_universo,genes_com_dominio_DE,odds_ratio,pvalue,padj
PF00151.26,53,1,0.8726529376135675,0.6856359769639713,0.7454930860640006
PF12799.14,109,2,0.8474751579180673,0.6849562560811429,0.7454930860640006
PF00520.38,54,1,0.8561135046798396,0.6924409706714574,0.7509056436569103
PF00169.36,57,1,0.8100393700787402,0.7119880436652087,0.7631754179370734
PF24780.2,56,1,0.824838940586972,0.7056138856314149,0.7631754179370734
PF24805.2,115,2,0.8020567351079086,0.7130398065397474,0.7631754179370734
PF25168.2,114,2,0.8092885375494071,0.7085089189488779,0.7631754179370734
PF00005.34,57,1,0.8100393700787402,0.7119880436652087,0.7631754179370734
PF00083.31,171,3,0.808531746031746,0.7172279740809104,0.765664148953907
PF00595.30,60,1,0.7686507406913119,0.7302973542427381,0.77759640568333
PF25047.1,120,2,0.7677363167414751,0.7348187912766674,0.7803889488752205
PF23098.2,65,1,0.7082923228346457,0.7582721503570284,0.8032212726720069
PF00025.28,70,1,0.6566815017688007,0.7833554654190793,0.8213242252225551
PF23869.2,70,1,0.6566815017688007,0.7833554654190793,0.8213242252225551
PF25172.2,131,2,0.7015963477035266,0.7778254000896834,0.8213242252225551
PF07690.22,246,4,0.7465015969181127,0.7808195078426199,0.8213242252225551
PF24796.2,136,2,0.6751224116571294,0.7952801962549065,0.8317052434116198
PF25460.2,77,1,0.5958350600911728,0.8141755550797283,0.8493049572024576
PF23414.2,155,2,0.5903019969516133,0.8510365758423019,0.8855089434713571
PF00400.39,157,2,0.5825831952059161,0.856025007282595,0.8865020296974505
PF24814.2,158,2,0.5787980135806223,0.858461819512373,0.8865020296974505
PF25173.2,158,2,0.5787980135806223,0.858461819512373,0.8865020296974505
PF24807.2,159,2,0.5750610508295361,0.8608610101983271,0.8867515668960211
PF24817.2,160,2,0.5713713914044128,0.8632230610692775,0.8869616952486826
PF07776.22,92,1,0.4969715324046033,0.8662920718375864,0.8878953653996209
PF25175.2,163,2,0.5605774188004812,0.8700911436039247,0.8893480967133625
PF23393.3,94,1,0.4861993057319448,0.8720371848551949,0.8893480967133625
PF23381.2,165,2,0.553602172700599,0.8744928501924332,0.8896449540324011
PF25174.2,167,2,0.5467960234758654,0.8787572754208571,0.8917759017233884
PF25391.2,101,1,0.45188976377952755,0.8902761351222438,0.901240126934094
PF23409.2,106,1,0.4301837270341207,0.9016952492443021,0.9105571190157449
PF25171.2,120,1,0.3791106993978694,0.9277512192215539,0.9345729193628889
PF13465.13,206,1,0.21841751488381025,0.9891931880915096,0.9940303185956245
PF00096.33,235,1,0.19086075778989164,0.9943237285610004,0.9943237285610004
PF13894.13,231,1,0.19424854501882916,0.9937959480084732,0.9943237285610004
