Gene_set,Term,Overlap,P-value,Adjusted P-value,Odds Ratio,Combined Score,Genes,go_id,go_name
gs_ind_0,GO:0000276_nan,9/10,0.0005625948781901704,0.012831933764100655,11.687442345485902,87.45655564906045,gene-ATPsynF;gene-ATPsynC;gene-ATPsynO;gene-LOC142976110;gene-ATPsynCF6;gene-ATPsynD;gene-ATPsynB;gene-ATPsynE;gene-ATPsynG,GO:0000276,nan
gs_ind_0,GO:0000278_mitotic cell cycle,233/561,0.000827228747004674,0.017727466596181206,1.3273273220956057,9.420611830025795,gene-Lkb1;gene-Nup54;gene-Rad9;gene-nej;gene-Cap-G;gene-geminin;gene-LOC142987181;gene-RpL24;gene-JMJD5;gene-insc;gene-Arf79F;gene-eco;gene-Klp10A;gene-LOC142984031;gene-Rab1;gene-Egfr;gene-SA1;gene-Atac2;gene-Non3;gene-LOC142974426;gene-SMC1;gene-DNAlig1;gene-Ino80;gene-Caf1-55;gene-Dna2;gene-LOC142981658;gene-Incenp;gene-SMC3;gene-LOC142984779;gene-jar;gene-aub;gene-scra;gene-Mcm7;gene-dpa;gene-AMPKalpha;gene-LOC142977347;gene-Not1;gene-Cul1;gene-LOC142974928;gene-row;gene-Nup205;gene-Cul2;gene-spas;gene-LOC142981496;gene-Pdp1;gene-Nup98-96;gene-Klp3A;gene-zip;gene-LOC142974688;gene-Syx5;gene-grp;gene-cbt;gene-Uba3;gene-Nipped-A;gene-Drp1;gene-B52;gene-LOC142977493;gene-Lpin;gene-Dcr-1;gene-Syx13;gene-LOC142985075;gene-jub;gene-l(2)dtl;gene-Tnks;gene-LOC142978700;gene-Ras85D;gene-Dhc64C;gene-SkpA;gene-LOC142978845;gene-DNApol-epsilon255;gene-Sec13;gene-Blm;gene-LOC142987337;gene-Pp2C1;gene-Cdc45;gene-LOC142972901;gene-pbl;gene-cno;gene-CycJ;gene-Fmr1;gene-nudE;gene-Mtmr6;gene-Rho1;gene-Mlc-c;gene-aPKC;gene-APP-BP1;gene-nbs;gene-LOC142977579;gene-FER;gene-LOC142975219;gene-LOC142979741;gene-LOC142983327;gene-BuGZ;gene-Art4;gene-Dlc90F;gene-LOC142981262;gene-Mcm3;gene-sw;gene-LOC142983967;gene-LOC142982989;gene-Rcc1;gene-dia;gene-LOC142982608;gene-Rrp6;gene-Sirt7;gene-LOC142973667;gene-san;gene-PH;gene-Cdc5;gene-shi;gene-CLIP-190;gene-Cnot4;gene-LOC142984499;gene-PTP-ER;gene-Marcal1;gene-Tao;gene-LOC142975644;gene-polybromo;gene-LOC142975448;gene-Sld5;gene-Pitslre;gene-vtd;gene-E(z);gene-Son;gene-wech;gene-LOC142983557;gene-spn-E;gene-Paics;gene-Cdc25;gene-toc;gene-l(2)gl;gene-mh;gene-pnut;gene-IntS3;gene-CSN3;gene-LOC142980036;gene-PPP4R2r;gene-Cnep1r2;gene-Orc5;gene-ssh;gene-LOC142980122;gene-LOC142983051;gene-rock1;gene-l(2)gd1;gene-Usp16-45;gene-Not3;gene-LOC142973202;gene-Dlic;gene-Not11;gene-LOC142981839;gene-Cdk1;gene-Tlk;gene-LOC142972324;gene-TBCD;gene-LOC142974889;gene-ced-6;gene-14-3-3zeta;gene-Su(var)2-10;gene-p47;gene-RanBP3;gene-LOC142981302;gene-Cul4;gene-Cul3;gene-Dhfr;gene-LOC142980720;gene-Tctp;gene-Zpr1;gene-mys;gene-shtd;gene-Mcm2;gene-glu;gene-Chc;gene-Taf2;gene-LOC142978677;gene-LOC142974425;gene-bel;gene-LOC142972521;gene-Rab6;gene-asl;gene-Ttc19;gene-cut;gene-Atf-2;gene-beag;gene-Ocrl;gene-LOC142977922;gene-ERR;gene-APC10;gene-arm;gene-Ankle2;gene-Dis3;gene-mus101;gene-LOC142982104;gene-LOC142982021;gene-spel1;gene-LOC142983616;gene-mgr;gene-baf;gene-awd;gene-Rga;gene-Mcm6;gene-Nipped-B;gene-mts;gene-LOC142979962;gene-Abl;gene-LOC142980505;gene-stai;gene-Patronin;gene-Gyf;gene-Efa6;gene-baz;gene-Nup44A;gene-Zw10;gene-wts;gene-LOC142982922;gene-Klp64D;gene-ALiX;gene-LOC142981587;gene-Pp4-19C;gene-Src64B;gene-Cdc27;gene-LOC142982312;gene-LOC142973537;gene-mbc;gene-DCTN6-p27;gene-Sec5;gene-Cdc16;gene-Gas41;gene-Arl2;gene-Rad17;gene-eff;gene-vap;gene-Top2;gene-asp,GO:0000278,mitotic cell cycle
gs_ind_0,"GO:0000288_nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay",29/51,0.0012421931943298586,0.0250380568795092,2.424548959550773,16.22235827864225,gene-Rrp40;gene-LOC142984719;gene-roq;gene-LOC142974542;gene-Dcps;gene-Polr2D;gene-Edc3;gene-Cnot4;gene-LOC142978883;gene-LOC142984803;gene-Dis3;gene-LOC142974426;gene-LOC142983189;gene-LOC142974964;gene-Rrp46;gene-Not3;gene-Rga;gene-LOC142981839;gene-Not11;gene-Rrp4;gene-LOC142978882;gene-Ski6;gene-Not1;gene-LSm3;gene-LSm1;gene-tst;gene-LOC142985465;gene-LSm7;gene-LOC142974425,GO:0000288,"nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay"
gs_ind_0,GO:0000291_nan,22/37,0.002184377864253979,0.038953125991288376,2.6822862927560496,16.432823712392263,gene-Rrp40;gene-LOC142984719;gene-Dcps;gene-Edc3;gene-LOC142978883;gene-LOC142984803;gene-pcm;gene-Dis3;gene-LOC142974426;gene-LOC142983189;gene-LOC142974964;gene-Rrp46;gene-Rpb7;gene-Rrp4;gene-LOC142978882;gene-Ski6;gene-LSm3;gene-LSm1;gene-tst;gene-LOC142985465;gene-LSm7;gene-LOC142974425,GO:0000291,nan
gs_ind_0,GO:0000313_organellar ribosome,77/80,1.744030071842046e-31,5.335022186432895e-29,41.53106159895151,2941.393386348768,gene-LOC142973376;gene-LOC142981491;gene-mRpL43;gene-mRpL53;gene-mRpS2;gene-mRpL45;gene-mRpS12;gene-LOC142972638;gene-mRpS5;gene-mRpS17;gene-mRpS24;gene-mRpL3;gene-LOC142987909;gene-mRpS14;gene-bonsai;gene-mRpL2;gene-mRpL11;gene-LOC142981581;gene-mRpL33;gene-mRpL16;gene-mRpS6;gene-mRpL38;gene-mRpL22;gene-mRpL50;gene-mRpS18C;gene-mRpL35;gene-LOC142974534;gene-mRpS34;gene-Dic1;gene-mRpL47;gene-mRpL24;gene-mRpS31;gene-mRpL15;gene-mRpS35;gene-mRpL34;gene-mRpL1;gene-mRpS22;gene-mRpL4;gene-mRpS18B;gene-mRpL14;gene-mRpS23;gene-mRpS11;gene-mRpS33;gene-mRpL28;gene-LOC142972542;gene-mRpL54;gene-mRpL46;gene-mRpL37;gene-mRpL39;gene-mRpL10;gene-mRpS29;gene-mRpL18;gene-LOC142972637;gene-mRpS10;gene-mRpL52;gene-mRpL19;gene-mRpL44;gene-mRpL49;gene-mRpS25;gene-mRpS26;gene-mRpL17;gene-mRpL40;gene-mRpS7;gene-mRpL48;gene-mRpL27;gene-mRpL13;gene-mRpS18A;gene-mRpL32;gene-mRpL30;gene-LOC142974411;gene-mRpL12;gene-mRpL51;gene-mRpL9;gene-mRpS9;gene-mRpS30;gene-mRpL23;gene-mRpS21,GO:0000313,organellar ribosome
gs_ind_0,GO:0000314_organellar small ribosomal subunit,31/32,1.7082121144003786e-13,1.6249888534609944e-11,38.959356477561386,1145.3333536355844,gene-mRpS34;gene-mRpS2;gene-mRpS29;gene-mRpS10;gene-mRpL16;gene-mRpS12;gene-mRpS31;gene-mRpS6;gene-LOC142972638;gene-mRpS35;gene-mRpS5;gene-mRpS33;gene-mRpS25;gene-mRpS26;gene-mRpS17;gene-mRpS7;gene-mRpS24;gene-mRpS18A;gene-mRpS22;gene-mRpL3;gene-LOC142974411;gene-mRpL12;gene-mRpS9;gene-mRpS18B;gene-mRpS30;gene-mRpS18C;gene-mRpS23;gene-mRpS11;gene-mRpS14;gene-mRpS21;gene-bonsai,GO:0000314,organellar small ribosomal subunit
gs_ind_0,GO:0000315_organellar large ribosomal subunit,48/49,4.5672554693383355e-21,6.98566201736739e-19,60.23276246001863,2821.0239859080802,gene-LOC142973376;gene-mRpL28;gene-LOC142972542;gene-mRpL2;gene-LOC142974534;gene-mRpL11;gene-mRpL43;gene-mRpL53;gene-mRpL46;gene-mRpL54;gene-mRpL37;gene-mRpL39;gene-mRpL10;gene-Dic1;gene-LOC142972637;gene-mRpL47;gene-mRpL33;gene-mRpL45;gene-mRpL18;gene-mRpL16;gene-mRpL24;gene-LOC142972638;gene-mRpL15;gene-mRpL52;gene-mRpL19;gene-mRpL34;gene-mRpL44;gene-mRpL49;gene-mRpL38;gene-mRpL17;gene-mRpL1;gene-mRpL40;gene-mRpL48;gene-mRpL22;gene-mRpL27;gene-mRpL13;gene-mRpL32;gene-mRpL3;gene-mRpL30;gene-mRpL50;gene-mRpL12;gene-mRpL51;gene-mRpL9;gene-mRpL4;gene-LOC142987909;gene-mRpL14;gene-mRpL23;gene-mRpL35,GO:0000315,organellar large ribosomal subunit
gs_ind_0,GO:0000323_lytic vacuole,132/271,2.5842142616610077e-06,9.930129728121523e-05,1.7737446864299253,22.82115709977868,gene-AP-1-2beta;gene-LOC142975132;gene-Wdr24;gene-Usp5;gene-LOC142976900;gene-LOC142980962;gene-Vha13;gene-LOC142976759;gene-Tango9;gene-Npc1a;gene-LOC142981347;gene-SppL;gene-LOC142975157;gene-CDC50;gene-Ppt2;gene-LOC142974540;gene-Rab26;gene-LOC142980986;gene-ATP8A;gene-TOR1;gene-jar;gene-LOC142980509;gene-LOC142972942;gene-Blos1;gene-LOC142987710;gene-LOC142980945;gene-LOC142974222;gene-LOC142978252;gene-LOC142983145;gene-Rme-8;gene-LOC142974963;gene-psidin;gene-RagC-D;gene-LOC142986131;gene-LOC142973821;gene-Wdr81;gene-LOC142972243;gene-ClC-b;gene-Synj;gene-LOC142981610;gene-Vps11;gene-Dhc64C;gene-kon;gene-Wdr59;gene-rg;gene-Naprt;gene-Sec13;gene-LOC142972856;gene-LOC142978549;gene-Hrs;gene-AP-1mu;gene-LOC142982538;gene-Sir-3;gene-LOC142987153;gene-LOC142981797;gene-LOC142973064;gene-Lamtor3;gene-Uvrag;gene-LOC142977906;gene-bchs;gene-LOC142974053;gene-Lamtor2;gene-raptor;gene-LOC142976389;gene-VhaAC39-1;gene-Lgr1;gene-Vps13D;gene-Bcp;gene-Cln7;gene-GCS2alpha;gene-Clc;gene-dlp;gene-Rpn2;gene-ENGase;gene-LOC142973251;gene-LOC142978551;gene-LOC142972779;gene-LOC142981007;gene-mio;gene-Iml1;gene-LOC142972195;gene-LOC142978103;gene-Snx1;gene-Vps36;gene-ema;gene-LOC142974002;gene-Clic;gene-Arp10;gene-TER94;gene-Ist1;gene-LOC142978241;gene-Vamp7;gene-lt;gene-LOC142977663;gene-Sap-r;gene-lqf;gene-Bet5;gene-LOC142980988;gene-Chc;gene-HPS4;gene-wcy;gene-Sir-1;gene-LOC142979351;gene-AP-1sigma;gene-Pi4KIIalpha;gene-Ost48;gene-gzl;gene-ATPCL;gene-LOC142974253;gene-LOC142972359;gene-Pi3K59F;gene-path;gene-Esp;gene-LOC142978330;gene-26-29-p;gene-Vps39;gene-Vha44;gene-LOC142977591;gene-Nup44A;gene-cd;gene-LOC142978467;gene-LOC142981595;gene-Snx6;gene-LOC142974312;gene-Dh31-R;gene-BHD;gene-AP-1gamma;gene-CatD;gene-mTor;gene-Nct;gene-CCT8;gene-anne,GO:0000323,lytic vacuole
gs_ind_0,"GO:0000375_RNA splicing, via transesterification reactions",150/279,1.0769157822752445e-10,7.4013053388881455e-09,2.182907904791078,50.101555917484085,gene-obe;gene-LOC142978680;gene-LOC142985114;gene-Sym;gene-Dcps;gene-LOC142978777;gene-cactin;gene-Bug22;gene-icln;gene-LOC142984803;gene-LOC142976508;gene-LOC142976794;gene-LOC142974104;gene-Zn72D;gene-LOC142983189;gene-Sf3a1;gene-Bin1;gene-Cbp20;gene-aub;gene-HnRNP-K;gene-Cdk12;gene-ecd;gene-LOC142985465;gene-Aptx;gene-Rnp4F;gene-Sf3b6;gene-Rpb8;gene-Hsc70-4;gene-B52;gene-Prp39;gene-tsu;gene-mle;gene-LOC142979169;gene-SF1;gene-LOC142983263;gene-sm;gene-U2af50;gene-LOC142987684;gene-rin;gene-mago;gene-Srp54;gene-Setx;gene-hfp;gene-Spx;gene-RpII15;gene-Prp6;gene-LOC142985529;gene-LOC142979604;gene-SmD2;gene-LOC142979341;gene-RpII18;gene-Rpb12;gene-LOC142983847;gene-Cbp80;gene-Clp;gene-Srrm234;gene-RpII33;gene-LOC142980210;gene-Rpb11;gene-Cypl;gene-PQBP1;gene-SmD1;gene-Cdc5;gene-LOC142978607;gene-LOC142975609;gene-Psi;gene-LOC142984261;gene-ubl;gene-LOC142976866;gene-spen;gene-Ars2;gene-LOC142972462;gene-Polr2D;gene-Sf3b1;gene-Prp31;gene-LOC142972841;gene-LOC142987276;gene-SmE;gene-REG;gene-LOC142976358;gene-Spf45;gene-LOC142973426;gene-Psf;gene-SF2;gene-Hel25E;gene-holn1;gene-mbl;gene-sqd;gene-Rpb7;gene-snRNP-U1-70K;gene-LOC142973783;gene-Prp38;gene-mub;gene-Mtr4;gene-sip1;gene-Prp3;gene-SmF;gene-LOC142979577;gene-SmB;gene-SNRPG;gene-btz;gene-LOC142978810;gene-LSm1;gene-RpII215;gene-cyp33;gene-CPSF1;gene-l(1)G0007;gene-LOC142978438;gene-Pnn;gene-wmd;gene-l(3)72Ab;gene-Sf3b5;gene-pea;gene-beag;gene-ldbr;gene-ncm;gene-Bx42;gene-LOC142974964;gene-nito;gene-yps;gene-Es2;gene-Dim1;gene-abs;gene-fand;gene-LOC142972424;gene-RpII140;gene-Usp39;gene-l(1)10Bb;gene-LOC142981169;gene-csul;gene-LOC142978561;gene-Prp8;gene-Smu1;gene-barc;gene-LOC142985976;gene-eIF4AIII;gene-LOC142976459;gene-LOC142980900;gene-Sf3b3;gene-LOC142979085;gene-LSm3;gene-Cdc27;gene-LOC142975423;gene-Phf5a;gene-Dhx15;gene-LOC142972549;gene-LOC142978501;gene-LSm7;gene-Rbmx2;gene-U2A,GO:0000375,"RNA splicing, via transesterification reactions"
gs_ind_0,"GO:0000377_RNA splicing, via transesterification reactions with bulged adenosine as nucleophile",149/275,5.835908659091226e-11,4.119729004094218e-09,2.220158250416002,52.316710494035675,gene-obe;gene-LOC142978680;gene-LOC142985114;gene-Sym;gene-Dcps;gene-LOC142978777;gene-cactin;gene-Bug22;gene-icln;gene-LOC142984803;gene-LOC142976508;gene-LOC142976794;gene-LOC142974104;gene-Zn72D;gene-LOC142983189;gene-Sf3a1;gene-Bin1;gene-Cbp20;gene-aub;gene-HnRNP-K;gene-Cdk12;gene-ecd;gene-LOC142985465;gene-Aptx;gene-Rnp4F;gene-Sf3b6;gene-Rpb8;gene-Hsc70-4;gene-B52;gene-Prp39;gene-tsu;gene-mle;gene-LOC142979169;gene-SF1;gene-LOC142983263;gene-sm;gene-U2af50;gene-LOC142987684;gene-rin;gene-mago;gene-Srp54;gene-Setx;gene-hfp;gene-Spx;gene-RpII15;gene-Prp6;gene-LOC142985529;gene-LOC142979604;gene-SmD2;gene-LOC142979341;gene-RpII18;gene-Rpb12;gene-LOC142983847;gene-Cbp80;gene-Clp;gene-Srrm234;gene-RpII33;gene-LOC142980210;gene-Rpb11;gene-Cypl;gene-PQBP1;gene-SmD1;gene-Cdc5;gene-LOC142978607;gene-LOC142975609;gene-LOC142984261;gene-ubl;gene-LOC142976866;gene-spen;gene-Ars2;gene-LOC142972462;gene-Polr2D;gene-Sf3b1;gene-Prp31;gene-LOC142972841;gene-LOC142987276;gene-SmE;gene-REG;gene-LOC142976358;gene-Spf45;gene-LOC142973426;gene-Psf;gene-SF2;gene-Hel25E;gene-holn1;gene-mbl;gene-sqd;gene-Rpb7;gene-snRNP-U1-70K;gene-LOC142973783;gene-Prp38;gene-mub;gene-Mtr4;gene-sip1;gene-Prp3;gene-SmF;gene-LOC142979577;gene-SmB;gene-SNRPG;gene-btz;gene-LOC142978810;gene-LSm1;gene-RpII215;gene-cyp33;gene-CPSF1;gene-l(1)G0007;gene-LOC142978438;gene-Pnn;gene-wmd;gene-l(3)72Ab;gene-Sf3b5;gene-pea;gene-beag;gene-ldbr;gene-ncm;gene-Bx42;gene-LOC142974964;gene-nito;gene-yps;gene-Es2;gene-Dim1;gene-abs;gene-fand;gene-LOC142972424;gene-RpII140;gene-Usp39;gene-l(1)10Bb;gene-LOC142981169;gene-csul;gene-LOC142978561;gene-Prp8;gene-Smu1;gene-barc;gene-LOC142985976;gene-eIF4AIII;gene-LOC142976459;gene-LOC142980900;gene-Sf3b3;gene-LOC142979085;gene-LSm3;gene-Cdc27;gene-LOC142975423;gene-Phf5a;gene-Dhx15;gene-LOC142972549;gene-LOC142978501;gene-LSm7;gene-Rbmx2;gene-U2A,GO:0000377,"RNA splicing, via transesterification reactions with bulged adenosine as nucleophile"
gs_ind_0,"GO:0000380_alternative mRNA splicing, via spliceosome",16/24,0.0016542693413240403,0.03113179251386774,3.584988195591603,22.959683533766167,gene-LOC142975609;gene-LOC142987276;gene-PQBP1;gene-mle;gene-Spf45;gene-LOC142976794;gene-hfp;gene-SF1;gene-Psf;gene-SF2;gene-Cdk12;gene-LOC142978501;gene-LOC142976459;gene-LOC142987684;gene-B52;gene-mbl,GO:0000380,"alternative mRNA splicing, via spliceosome"
gs_ind_0,GO:0000387_spliceosomal snRNP assembly,20/32,0.001471803383548108,0.028429770373383463,3.0301121968874414,19.76017018666618,gene-Gem2;gene-wmd;gene-Prp31;gene-SmE;gene-icln;gene-Prp6;gene-holn1;gene-SmD2;gene-csul;gene-LOC142974692;gene-Prp8;gene-LOC142979085;gene-Prp3;gene-SmF;gene-SmB;gene-SNRPG;gene-LOC142975423;gene-LOC142985465;gene-SmD1;gene-Rnp4F,GO:0000387,spliceosomal snRNP assembly
gs_ind_0,"GO:0000398_mRNA splicing, via spliceosome",149/280,3.3150771424449384e-10,2.1371288636067556e-08,2.134325969756926,46.586722719010815,gene-obe;gene-LOC142978680;gene-LOC142985114;gene-Sym;gene-Dcps;gene-LOC142978777;gene-cactin;gene-Bug22;gene-icln;gene-LOC142984803;gene-LOC142976508;gene-LOC142976794;gene-LOC142974104;gene-Zn72D;gene-LOC142983189;gene-Sf3a1;gene-Bin1;gene-Cbp20;gene-aub;gene-HnRNP-K;gene-Cdk12;gene-ecd;gene-LOC142985465;gene-Aptx;gene-Rnp4F;gene-Sf3b6;gene-Rpb8;gene-Hsc70-4;gene-B52;gene-Prp39;gene-tsu;gene-mle;gene-LOC142979169;gene-SF1;gene-LOC142983263;gene-sm;gene-U2af50;gene-LOC142987684;gene-rin;gene-mago;gene-Srp54;gene-Setx;gene-hfp;gene-Spx;gene-RpII15;gene-Prp6;gene-LOC142985529;gene-LOC142979604;gene-SmD2;gene-LOC142979341;gene-RpII18;gene-Rpb12;gene-LOC142983847;gene-Cbp80;gene-Clp;gene-Srrm234;gene-RpII33;gene-LOC142980210;gene-Rpb11;gene-Cypl;gene-PQBP1;gene-SmD1;gene-LOC142978607;gene-Cdc5;gene-LOC142975609;gene-LOC142984261;gene-ubl;gene-LOC142976866;gene-spen;gene-Ars2;gene-LOC142972462;gene-Polr2D;gene-Sf3b1;gene-Prp31;gene-LOC142972841;gene-LOC142987276;gene-SmE;gene-REG;gene-LOC142976358;gene-Spf45;gene-LOC142973426;gene-Psf;gene-SF2;gene-Hel25E;gene-holn1;gene-mbl;gene-sqd;gene-Rpb7;gene-snRNP-U1-70K;gene-LOC142973783;gene-Prp38;gene-mub;gene-Mtr4;gene-sip1;gene-Prp3;gene-SmF;gene-LOC142979577;gene-SmB;gene-SNRPG;gene-btz;gene-LOC142978810;gene-LSm1;gene-RpII215;gene-cyp33;gene-CPSF1;gene-l(1)G0007;gene-LOC142978438;gene-Pnn;gene-wmd;gene-l(3)72Ab;gene-Sf3b5;gene-pea;gene-beag;gene-ldbr;gene-ncm;gene-Bx42;gene-LOC142974964;gene-nito;gene-yps;gene-Es2;gene-Dim1;gene-abs;gene-fand;gene-LOC142972424;gene-RpII140;gene-Usp39;gene-l(1)10Bb;gene-LOC142981169;gene-csul;gene-LOC142978561;gene-Prp8;gene-Smu1;gene-barc;gene-LOC142985976;gene-eIF4AIII;gene-LOC142976459;gene-LOC142980900;gene-Sf3b3;gene-LOC142979085;gene-LSm3;gene-Cdc27;gene-LOC142975423;gene-Phf5a;gene-Dhx15;gene-LOC142972549;gene-LOC142978501;gene-LSm7;gene-Rbmx2;gene-U2A,GO:0000398,"mRNA splicing, via spliceosome"
gs_ind_0,GO:0000428_DNA-directed RNA polymerase complex,66/122,1.3578876273341526e-05,0.0004595315590898072,2.1864150601180445,24.503143057510222,gene-IntS8;gene-LOC142981256;gene-IntS4;gene-LOC142978547;gene-l(2)37Cg;gene-MED31;gene-LOC142983557;gene-Polr2D;gene-INTS7;gene-Polr3H;gene-IntS3;gene-LOC142978883;gene-Polr3C;gene-MED4;gene-MED10;gene-skd;gene-RpII15;gene-Tbp;gene-IntS9;gene-IntS6;gene-Taf13;gene-IntS1;gene-LOC142972424;gene-Nipped-B;gene-RpII140;gene-Rpb7;gene-MED7;gene-MED6;gene-TfIIA-S;gene-RpII18;gene-Rpb12;gene-IntS10;gene-TfIIS;gene-RpIII128;gene-Polr3F;gene-Polr1F;gene-LOC142983092;gene-jar;gene-RpI12;gene-RpI135;gene-Ctr9;gene-LOC142978101;gene-MED14;gene-LOC142978882;gene-Mcm3;gene-RpII33;gene-Polr2M;gene-Polr1C;gene-Tfb1;gene-Rpb11;gene-Tfb5;gene-LOC142981635;gene-Polr3G;gene-Taf3;gene-kto;gene-Polr3A;gene-Pex2;gene-Rpb8;gene-RpII215;gene-hay;gene-CycH;gene-Taf1;gene-Taf2;gene-Gas41;gene-TfIIEalpha;gene-wda,GO:0000428,DNA-directed RNA polymerase complex
gs_ind_0,GO:0000578_embryonic axis specification,71/145,0.00041614726110919645,0.009881755586856276,1.7807843995596226,13.86246516969361,gene-Lkb1;gene-tsu;gene-lsn;gene-Rab6;gene-raf;gene-Ras85D;gene-tok;gene-LOC142985416;gene-Hrb27C;gene-cactin;gene-MED31;gene-pll;gene-LOC142983557;gene-knk;gene-spn-E;gene-LOC142978487;gene-l(2)gl;gene-LOC142982543;gene-Egfr;gene-RasGAP1;gene-Utx;gene-mago;gene-cpb;gene-EloC;gene-lic;gene-Psa;gene-Vps36;gene-scrib;gene-shg;gene-aPKC;gene-sqd;gene-cic;gene-fz2;gene-csul;gene-Cdk1;gene-cni;gene-Usp12-46;gene-par-1;gene-baz;gene-Dg;gene-aub;gene-eIF4AIII;gene-Chc;gene-stau;gene-fkh;gene-LOC142978391;gene-dos;gene-LOC142980839;gene-Pat1;gene-Smox;gene-Med;gene-gus;gene-btz;gene-Src64B;gene-LOC142982608;gene-LOC142978810;gene-LOC142976420;gene-LOC142975546;gene-Usp7;gene-tapas;gene-tud;gene-Cul2;gene-bic;gene-bowl;gene-arm;gene-CHOp24;gene-Nup98-96;gene-Sos;gene-LOC142986840;gene-ush;gene-Khc,GO:0000578,embryonic axis specification
gs_ind_0,GO:0000785_chromatin,178/354,2.4385204825313146e-09,1.452036566716452e-07,1.9010189843981227,37.700769618762095,gene-LOC142977989;gene-nej;gene-Hat1;gene-Cap-G;gene-Bap111;gene-lilli;gene-Upf1;gene-LOC142985107;gene-LOC142987181;gene-Kdm3;gene-LOC142986142;gene-eco;gene-MTA1-like;gene-AlkB;gene-e(y)3;gene-Wbp2;gene-LOC142985771;gene-LOC142987404;gene-SA1;gene-LOC142976794;gene-Wdr82;gene-SMC1;gene-woc;gene-Rrp46;gene-Bin1;gene-LOC142973568;gene-osa;gene-Ino80;gene-Caf1-55;gene-SMC3;gene-Chd1;gene-aub;gene-dpa;gene-Mcm7;gene-HnRNP-K;gene-LOC142982010;gene-Jra;gene-LOC142985604;gene-Etl1;gene-Chrac-14;gene-row;gene-Usp7;gene-Aptx;gene-LOC142974688;gene-arm;gene-Nup98-96;gene-chm;gene-Taf1;gene-grp;gene-Hsc70-4;gene-B52;gene-Arp8;gene-Rrp40;gene-Chrac-16;gene-LOC142981749;gene-LOC142981473;gene-mle;gene-CtBP;gene-Su(Tpl);gene-LOC142978845;gene-Sec13;gene-CrebA;gene-LOC142974285;gene-spn-A;gene-LOC142972555;gene-Tbp;gene-tna;gene-Cpsf6;gene-LOC142987637;gene-Nnp-1;gene-LOC142972469;gene-LOC142987395;gene-LOC142977579;gene-Su(z)12;gene-Sce;gene-Srrm234;gene-enok;gene-LOC142986113;gene-LOC142987440;gene-LOC142982989;gene-Rcc1;gene-Rrp6;gene-Sirt7;gene-LOC142987341;gene-LOC142972453;gene-Gug;gene-Dnmt1;gene-PH;gene-LOC142975301;gene-Hmt4-20;gene-Sirt2;gene-LOC142975644;gene-polybromo;gene-LOC142977458;gene-E(z);gene-LOC142983557;gene-Sf3b1;gene-MBD-R2;gene-Mi-2;gene-LOC142980064;gene-LOC142978883;gene-bon;gene-Psf;gene-LOC142983051;gene-LOC142983442;gene-LOC142979210;gene-LOC142973205;gene-La;gene-sqd;gene-LOC142987559;gene-Tlk;gene-LOC142986094;gene-LOC142987032;gene-Ctr9;gene-TER94;gene-upSET;gene-Su(var)2-10;gene-Bre1;gene-LOC142975011;gene-Nedd4;gene-LOC142986374;gene-LOC142984752;gene-LOC142978810;gene-LOC142975378;gene-Golgin97;gene-RpII215;gene-Mcm2;gene-LOC142982993;gene-glu;gene-Smr;gene-Bap60;gene-LOC142976945;gene-sxc;gene-USP;gene-HDAC4;gene-LOC142987398;gene-LOC142977001;gene-l(3)mbt;gene-LOC142980860;gene-EcR;gene-Gata-beta;gene-Sin3A;gene-ncm;gene-MED1;gene-jumu;gene-Spt6;gene-Drep4;gene-LOC142976622;gene-MRG15;gene-LOC142978875;gene-Mef2;gene-Bx42;gene-wge;gene-Mcm6;gene-BmDJ-1beta;gene-Nipped-B;gene-LOC142979962;gene-LOC142983092;gene-Iswi;gene-G9a;gene-Set1;gene-E(bx);gene-LOC142976459;gene-LOC142978882;gene-ash1;gene-da;gene-LOC142982922;gene-Ski6;gene-LOC142972602;gene-Smox;gene-LOC142984108;gene-Med;gene-dom;gene-LOC142987595;gene-Rad17;gene-PHO;gene-Top2;gene-vtd,GO:0000785,chromatin
