Gene_set,Term,Overlap,P-value,Adjusted P-value,Odds Ratio,Combined Score,Genes,go_id,go_name
gs_ind_0,GO:0036379_myofilament,5/14,7.63117402769471e-06,0.0013879197762869755,26.73904821935077,315.07339408359496,gene-wupA;gene-LOC142986440;gene-Tm2;gene-TpnT;gene-Mhc,GO:0036379,myofilament
gs_ind_0,GO:0042692_muscle cell differentiation,14/223,0.00033818114254919907,0.030539945399556262,3.2584285763698446,26.04112944726018,gene-wupA;gene-Prm;gene-bent;gene-Obsc;gene-Nacalpha;gene-LOC142986440;gene-Csk;gene-sgg;gene-LOC142974453;gene-Stim;gene-Mp20;gene-TpnT;gene-Mlc2;gene-Mhc,GO:0042692,muscle cell differentiation
gs_ind_0,GO:0043043_peptide biosynthetic process,28/320,2.6152733492874205e-10,3.805222723213197e-07,4.83389123696816,106.65730767016265,gene-RpL10Ab;gene-RpS24;gene-mRpL46;gene-mRpL39;gene-LOC142981347;gene-RpL8;gene-RpL5;gene-mRpS12;gene-mIF2;gene-MetRS;gene-eEF1gamma;gene-RpS20;gene-RpL30;gene-RpS2;gene-mRpL27;gene-SerRS;gene-eIF3l;gene-RpL18A;gene-RpS23;gene-GlyRS;gene-RpL12;gene-Nacalpha;gene-RpL4;gene-Rack1;gene-mRpL14;gene-sta;gene-LOC142973394;gene-LOC142975624,GO:0043043,peptide biosynthetic process
gs_ind_0,GO:0043050_nematode pharyngeal pumping,4/13,0.00012921087595980666,0.01471215321667628,21.790415402322903,195.1127913330938,gene-wupA;gene-Csk;gene-Mhc;gene-Pax,GO:0043050,nematode pharyngeal pumping
gs_ind_0,GO:0043292_contractile muscle fiber,17/172,1.7400611573627386e-07,5.2186393469479287e-05,5.390368527843502,83.89664118646377,gene-wupA;gene-Prm;gene-bent;gene-Obsc;gene-LOC142983813;gene-LOC142986440;gene-LOC142974453;gene-RpL4;gene-Pax;gene-Mlc1;gene-Tm2;gene-LOC142987482;gene-Mf;gene-LOC142978752;gene-TpnT;gene-Mlc2;gene-Mhc,GO:0043292,contractile muscle fiber
gs_ind_0,GO:0043603_amide metabolic process,37/608,9.080347591086911e-09,6.647531959152102e-06,3.30561511618828,61.21058206917603,gene-LOC142987562;gene-RpL10Ab;gene-GSTd3;gene-LOC142973055;gene-RpS24;gene-mRpL46;gene-mRpL39;gene-LOC142973763;gene-Spase22-23;gene-LOC142981347;gene-RpL8;gene-LOC142981792;gene-RpL5;gene-mRpS12;gene-mIF2;gene-MetRS;gene-eEF1gamma;gene-RpS20;gene-LOC142975743;gene-RpL30;gene-RpS2;gene-GSTd2;gene-LOC142984745;gene-mRpL27;gene-SerRS;gene-eIF3l;gene-RpL18A;gene-RpS23;gene-GlyRS;gene-RpL12;gene-Nacalpha;gene-RpL4;gene-Rack1;gene-mRpL14;gene-sta;gene-LOC142973394;gene-LOC142975624,GO:0043603,amide metabolic process
gs_ind_0,GO:0043604_amide biosynthetic process,29/399,9.137500974779521e-09,6.647531959152102e-06,3.9401530656323267,72.93569626583907,gene-RpL10Ab;gene-LOC142973055;gene-RpS24;gene-mRpL46;gene-mRpL39;gene-LOC142981347;gene-RpL8;gene-RpL5;gene-mRpS12;gene-mIF2;gene-MetRS;gene-eEF1gamma;gene-RpS20;gene-RpL30;gene-RpS2;gene-mRpL27;gene-SerRS;gene-eIF3l;gene-RpL18A;gene-RpS23;gene-GlyRS;gene-RpL12;gene-Nacalpha;gene-RpL4;gene-Rack1;gene-mRpL14;gene-sta;gene-LOC142973394;gene-LOC142975624,GO:0043604,amide biosynthetic process
gs_ind_0,GO:0044391_ribosomal subunit,18/162,1.1976308417822002e-08,7.4680837491132914e-06,6.163926425059188,112.43208560311285,gene-RpL8;gene-RpS23;gene-RpL5;gene-mRpS12;gene-RpL12;gene-RpL10Ab;gene-RpL30;gene-RpS2;gene-RpL4;gene-Rack1;gene-mRpL14;gene-RpS24;gene-mRpL46;gene-mRpL27;gene-mRpL39;gene-sta;gene-RpL18A;gene-RpS20,GO:0044391,ribosomal subunit
gs_ind_0,GO:0044445_nan,12/164,0.00022335792537483685,0.021194724875242668,3.8463998384219207,32.33566424831924,gene-RpL8;gene-RpS23;gene-RpL5;gene-RpL12;gene-RpL10Ab;gene-RpL30;gene-RpS2;gene-RpL4;gene-RpS24;gene-sta;gene-RpL18A;gene-RpS20,GO:0044445,nan
gs_ind_0,GO:0044449_nan,16/158,2.897062567685861e-07,7.90354881746799e-05,5.529128667179431,83.23770540117624,gene-wupA;gene-Prm;gene-bent;gene-Obsc;gene-LOC142983813;gene-LOC142986440;gene-LOC142974453;gene-RpL4;gene-Pax;gene-Mlc1;gene-Tm2;gene-LOC142987482;gene-Mf;gene-LOC142978752;gene-TpnT;gene-Mhc,GO:0044449,nan
gs_ind_0,GO:0045047_protein targeting to ER,7/69,0.000686865547248259,0.04409070755498016,5.561287726358149,40.50492728156588,gene-RpL12;gene-RpS2;gene-RpL4;gene-sta;gene-Spase22-23;gene-RpL18A;gene-RpS20,GO:0045047,protein targeting to ER
gs_ind_0,GO:0045214_sarcomere organization,7/47,5.9865422997743695e-05,0.008429437786617781,8.598628809896416,83.60800595308088,gene-wupA;gene-bent;gene-Obsc;gene-LOC142986440;gene-LOC142974453;gene-TpnT;gene-Mhc,GO:0045214,sarcomere organization
gs_ind_0,GO:0050764_regulation of phagocytosis,7/55,0.00016683010188485513,0.01776130231042421,7.175319961003132,62.41476907160826,gene-Csk;gene-sgg;gene-Stim;gene-Rack1;gene-LOC142987482;gene-Atg3;gene-awd,GO:0050764,regulation of phagocytosis
